회사명,종목코드,법인등록번호,KSIC,묶음노드,부문명,주요제품,매출,수익행,상태
코오롱모빌리티그룹(주),450140,1341110627048,G4511,,당기손익-공정가치측정금융상품,,149,금융수익,부문
현대차증권(주),001500,1101110019962,K6612,,,,,,부문없음
신화인터텍(주),056700,1348110011677,C2229,,,,,,단일부문
코오롱생명과학(주),102940,1101111948277,C2110,,Chemical 사업부문,,205131,매출액,부문
코오롱생명과학(주),102940,1101111948277,C2110,,Bio 사업부문,,3850,매출액,부문
(주)케이지파이낸셜,046440,1101111911050,K6619,,,,,,부문없음
폰드그룹(주),472850,1101118828068,G4741,,,,,,부문없음
한솔아이원스(주),114810,1348110109828,C2927,,종업원급여,,13625,세로형,부문
한솔아이원스(주),114810,1348110109828,C2927,,퇴직급여,,1098,세로형,부문
한솔아이원스(주),114810,1348110109828,C2927,,복리후생비,,1560,세로형,부문
한솔아이원스(주),114810,1348110109828,C2927,,지급수수료,,3600,세로형,부문
아시아나아이디티(주),267850,1101110801848,J6202,,전산시스템 개발용역,,1307,세로형,부문
(주)신세계톰보이,012580,1101110219497,G4741,,총장부금액,,17029,세로형,부문
(주)신세계톰보이,012580,1101110219497,G4741,,집합평가대상채권 금액,,17029,세로형,부문
(주)신세계톰보이,012580,1101110219497,G4741,,순장부금액,,17029,세로형,부문
(주)비지에프에코머티리얼즈,126600,1350110079381,C2020,,플라스틱화학소재,,352417,세로형,부문
(주)비지에프에코머티리얼즈,126600,1350110079381,C2020,,"전자, 자동차소재",,29433,세로형,부문
에스케이바이오사이언스(주),302440,1311110523736,C2110,,백신 개발 및 상업화,,185736,매출액,부문
에스케이바이오사이언스(주),302440,1311110523736,C2110,,CDMO,,465633,매출액,부문
(주)모다이노칩,080420,1355110106027,C2629,,,,,,부문없음
(주)광주신세계,037710,2001110054795,G4711,,백화점부문,,170704,순매출액,부문
(주)광주신세계,037710,2001110054795,G4711,,부동산 및 자동차여객터미널업,,13506,순매출액,부문
(주)아이에스시,095340,1311110057876,C2629,,,,,,단일부문
(주)웅진,016880,1101110346745,J6202,,지주 등,,120264,순매출액,부문
(주)웅진,016880,1101110346745,J6202,,출판ㆍ유통,,793386,순매출액,부문
(주)웅진,016880,1101110346745,J6202,,레저,,49679,순매출액,부문
(주)웅진,016880,1101110346745,J6202,,상조,,187288,순매출액,부문
(주)엘에스네트웍스,000680,1801110044717,G4743,,브랜드,"프로스펙스, 몽벨, 오리지널스포츠 등",113195,세로형,부문
(주)엘에스네트웍스,000680,1801110044717,G4743,,임대,LS용산타워 등,47915,세로형,부문
(주)엘에스네트웍스,000680,1801110044717,G4743,,유통,"토요타 자동차, 자전거 판매 및 정비, 무역 등",160755,세로형,부문
(주)엘에스네트웍스,000680,1801110044717,G4743,,금융업,증권중개 등,2295340,세로형,부문
에스케이아이이테크놀로지(주),361610,1101117064217,C2820,,,,,,부문없음
(주)넥슨게임즈,225570,1101115781277,J5821,,,,,,부문없음
에스와이티에스(주),002170,1101110033433,C1511,,제조부문,,172046,3. 매출액,부문
에스와이티에스(주),002170,1101110033433,C1511,,상품 및 임대부문,,2639,3. 매출액,부문
부광약품(주),003000,1101110030405,C2121,,,,,,부문없음
(주)소노스퀘어,007720,1801110068668,G4680,,도소매업,,121379,외부고객의수익(매출액),부문
(주)소노스퀘어,007720,1801110068668,G4680,,렌탈사업,,12060,외부고객의수익(매출액),부문
(주)소노스퀘어,007720,1801110068668,G4680,,영상공연,,19,외부고객의수익(매출액),부문
(주)소노스퀘어,007720,1801110068668,G4680,,중단영업 (내부거래제거전),,129,외부고객의수익(매출액),부문
(주)오리콤,010470,1101110176986,M7131,,광고부문,"광고대행, 광고제작, 프로모션 등",144434,세로형,부문
(주)오리콤,010470,1101110176986,M7131,,매거진부문,"잡지, 광고매출 등",85146,세로형,부문
에스케이위탁관리부동산투자회사(주),395400,1101117815446,L6811,,,,,,단일부문
(주)유니드비티플러스,446070,1101118466280,C1621,,,,,,부문없음
씨제이씨푸드(주),011150,1101110215578,C1021,,수산부문,"어묵,생선구이 등",122190,매출액,부문
씨제이씨푸드(주),011150,1101110215578,C1021,,김부문,"재래김, 도시락김 등",71527,매출액,부문
(주)동양건설산업,005900,1101110004038,F4111,,토목,,311446,세로형,부문
흥아해운(주),003280,1101110515275,H5011,,,,,,부문없음
에쓰씨엔지니어링(주),023960,1101110271497,F4122,,산업설비건설업,,141952,총부문수익,부문
에쓰씨엔지니어링(주),023960,1101110271497,F4122,,건강식품,,9834,총부문수익,부문
에쓰씨엔지니어링(주),023960,1101110271497,F4122,,의료기기,,20122,총부문수익,부문
(주)에스엠벡셀,010580,1341110003058,C3031,,자동차부품부문,재화의 종류,90667,외부 매출,부문
(주)에스엠벡셀,010580,1341110003058,C3031,,전지부문,재화의 종류,59604,외부 매출,부문
한국자산신탁(주),123890,1101112196304,K6420,,구조화금융,,123,선수수익,부문
(주)리가켐바이오사이언스,141080,1601110206866,M7011,,신약연구개발,,121161,영업수익,부문
(주)리가켐바이오사이언스,141080,1601110206866,M7011,,의약사업,,20392,영업수익,부문
(주)테이팩스,055490,1201110095499,C2229,,,,,,부문없음
롯데위탁관리부동산투자회사(주),330590,1101117061081,L6811,,,,,,단일부문
(주)에코프로에이치엔,383310,1501110307674,C2917,,,,,,부문없음
(주)현대이지웰,090850,1101112693235,J5822,,,,,,주석 못찾음
(주)현대퓨처넷,126560,1101110842785,J6129,,,,,,부문없음
(주)와이티엔,040300,1101110971873,J6022,,방송사업,방송프로그램공급 및 기타 부대사업,94312,매출액,부문
(주)와이티엔,040300,1101110971873,J6022,,임대사업,부동산 임대,22909,매출액,부문
(주)와이티엔,040300,1101110971873,J6022,,온라인사업,모바일 및 온라인 컨텐츠 공급,12510,매출액,부문
(주)현대바이오랜드,052260,1101111192981,C2049,,,,,,부문없음
갤럭시아머니트리(주),094480,1101111081928,J5822,,전자결제사업부문,,96926,매출액,부문
갤럭시아머니트리(주),094480,1101111081928,J5822,,O2O사업부문,,32744,매출액,부문
갤럭시아머니트리(주),094480,1101111081928,J5822,,신규사업부문,,30,매출액,부문
(주)삼양엔씨켐,482630,1314110209166,C2049,,,,,,부문없음
(주)티엔엔터테인먼트,131100,1601110221319,J5911,,엔터사업부문,"방송출연,공연 등",32677,세로형,부문
(주)티엔엔터테인먼트,131100,1601110221319,J5911,,FnB사업부문,"치킨가맹, 외식사업등",57556,세로형,부문
(주)티엔엔터테인먼트,131100,1601110221319,J5911,,제작사업부문,콘텐츠 영상 제작 등,6967,세로형,부문
(주)케이티나스미디어,089600,1101111905516,M7139,,나스미디어 영업부문,광고매체판매 대행업 등,103825,세로형,부문
(주)케이티나스미디어,089600,1101111905516,M7139,,플레이디 영업부문,광고 대행업 등,38614,세로형,부문
(주)삼양케이씨아이,036670,1244110011884,C2042,,,,,,단일부문
농업회사법인(주)엔에이치농우바이오,054050,1301110015049,A0111,,종자사업,,133384,세로형,부문
농업회사법인(주)엔에이치농우바이오,054050,1301110015049,A0111,,상토사업,,25405,세로형,부문
로젠(주),033290,1101110166127,C2629,,,,,,부문없음
케이젯정밀(주),036560,1101110342496,C2913,,,,,,단일부문
대한화섬(주),003830,1101110012437,C2050,,,,,,부문없음
(주)한화갤러리아타임월드,027390,1601110003410,G4711,,,,,,사업보고서 없음
케이지에코솔루션(주),151860,1101111799183,C2049,,,,,,부문없음
(주)인디에프,014990,1101110279996,C1411,,,,,,단일부문
시그네틱스(주),033170,1101110070815,C2611,,,,,,단일부문
(주)키다리스튜디오,020120,1101110539382,J6399,,웹툰,,,없음(부문명만),부문
(주)키다리스튜디오,020120,1101110539382,J6399,,웹소설,,,없음(부문명만),부문
(주)키다리스튜디오,020120,1101110539382,J6399,,MD,,,없음(부문명만),부문
(주)키다리스튜디오,020120,1101110539382,J6399,,영화,,,없음(부문명만),부문
(주)푸른저축은행,007330,1101110117211,K6413,,공정가액,,98126,수익증권,부문
