법인등록번호,회사명,고유번호,매출액_백만원,매출근거,종업원수,종업원근거,사업보고서,오류
1101116959774,주식회사 에이치디산업개발,01437867,,없음,,없음,N,
2849110209576,주식회사 에이치비앤에스컴퍼니,01913206,,없음,,없음,N,
1101118767274,주식회사 에이치비이,01837429,,없음,,없음,N,
1311110348598,주식회사 에이치비푸드,02005470,,없음,,없음,N,
1701110021189,주식회사 에이치씨대동레미콘,00109356,,없음,,없음,N,
1760110003901,주식회사 에이치씨홈센타,00288495,298824,2025 CFS 매출액,41,2025 4행,Y,
1846110001622,주식회사 에이치앤디이,00187938,,없음,,없음,N,
1101110162802,주식회사 에이치에스테크놀로지,00165741,,없음,,없음,N,
2001110466685,주식회사 에이치에스홀딩스,01662506,,없음,,없음,N,
1101115186469,주식회사 에이치엔서브,01452495,,없음,,없음,N,
1646110009430,주식회사 에이치엠,01143542,,없음,,없음,N,
1101115288322,주식회사 에이치엠에셋투대부,01415360,,없음,,없음,N,
1345110536225,주식회사 에이치엠원,01936313,,없음,,없음,N,
1314110355141,주식회사 에이치엠주택,01144037,,없음,,없음,N,
1101115586750,주식회사 에이치엠피앤디,01143807,,없음,,없음,N,
1244110180232,주식회사 에이치엠힐스,01217670,,없음,,없음,N,
1717110129857,주식회사 에이치이엠파마,01480708,12979,2025 CFS 매출액,101,2025 4행,Y,
1348110791873,주식회사 에이치케이랩스,01928217,,없음,,없음,N,
1348110401886,주식회사 에이치피에스피,01288827,172964,2025 OFS 매출액,127,2025 2행,Y,
1101114838516,주식회사 에이치피오,01068737,258188,2025 CFS 매출액,74,2025 2행,Y,
1311110751072,주식회사 에이텍컴퓨터,01948655,,없음,,없음,N,
1101114176734,주식회사 에이투지엔터테인먼트,01530331,,없음,,없음,N,
1101116497063,주식회사 에이트리에프앤비,01651193,,없음,,없음,N,
1101118682240,주식회사 에이티코넥대부,02024828,,없음,,없음,N,
1401110050944,주식회사 에이프릴바이오,01375822,,없음,27,2025 2행,Y,
1101113691973,주식회사 에이플러스에셋어드바이저,00684802,682466,2025 CFS 매출액,516,2025 2행,Y,
1101117376844,주식회사 에이피알팩토리,01908329,,없음,,없음,N,
1101110006852,주식회사 에치와이,00158644,,없음,,없음,N,
1601110188262,주식회사 에코아이,01218299,30916,2025 CFS 매출액,54,2025 4행,Y,
1244110243618,주식회사 에코텍이엔지,01927218,,없음,,없음,N,
1101113108564,주식회사 에코트리,01469273,,없음,,없음,N,
1101117875440,주식회사 에프앤에프,01568413,1933995,2025 CFS 매출액,646,2025 2행,Y,
1313110197165,주식회사 에프앤피,01908976,,없음,,없음,N,
1311110132404,주식회사 에프엔에스,01901919,,없음,,없음,N,
1351110113765,주식회사 에프티랜드,01450646,,없음,,없음,N,
1101115078509,주식회사 에피드게임즈,01912164,,없음,,없음,N,
1101117791852,주식회사 엑셀시어파트너스,01830639,,없음,,없음,N,
1101115180263,주식회사 엔메디컬홀딩스,01539420,,없음,,없음,N,
2201110225988,주식회사 엔씨노블,01891171,,없음,,없음,N,
1311110075814,주식회사 엔씨에이아이,01903166,,없음,,없음,N,
1801111089324,주식회사 엔아이티소프트,01916036,,없음,,없음,N,
1301110011675,주식회사 엔에스오토텍,00560496,,없음,,없음,N,
1101117123732,주식회사 엔에이치프라임위탁관리부동산투자회사,01391033,3979,2025 OFS 매출액,0,2025 4행,Y,
1358110163493,주식회사 엔에프티한국,01927908,,없음,,없음,N,
2301110219088,주식회사 엔엑스,01803149,,없음,,없음,N,
1101115877480,주식회사 엔젠바이오,01397903,21239,2025 CFS 매출액,56,2025 4행,Y,
1101116314085,주식회사 엔젤로보틱스,01592049,4641,2025 OFS 매출액,94,2025 2행,Y,
1101117017175,주식회사 엔지더블유,01533310,,없음,,없음,N,
1348110649767,주식회사 엔테크,01953824,,없음,,없음,N,
1760110164159,주식회사 엘라인,02003995,,없음,,없음,N,
1760110038073,주식회사 엘비루셈,00527011,,없음,,없음,N,
1911110082904,주식회사 엘에이치사옥관리,01434976,,없음,,없음,N,
1942110236803,주식회사 엘엠케이자산관리대부,02023856,,없음,,없음,N,
1358110349176,주식회사 엘엠티코리아,02024332,,없음,,없음,N,
1348110524860,주식회사 엘케이그룹,02008963,,없음,,없음,N,
1201110617243,주식회사 엘파텍,00981787,,없음,,없음,N,
2001110312416,주식회사 엠712빌딩,01465790,,없음,,없음,N,
1101111838212,주식회사 엠게임,00397058,91740,2025 CFS 매출액,223,2025 4행,Y,
1345110669399,주식회사 엠디프로넷,02023689,,없음,,없음,N,
1101115565100,주식회사 엠비엔미디어렙,01071102,,없음,,없음,N,
1341110479035,주식회사 엠아이티,01826371,,없음,,없음,N,
1942110326208,주식회사 엠앤씨솔루션,01519790,403348,2025 OFS 매출액,337,2025 2행,Y,
1101116823060,주식회사 엠에스씨랩,01963469,,없음,,없음,N,
1101116433546,주식회사 엠에이치앤코,01283840,,없음,,없음,N,
1101110751829,주식회사 엠와이건설,00859017,,없음,,없음,N,
1101117014171,주식회사 엠제이파트너스 ,01962141,,없음,,없음,N,
1101117198131,주식회사 엠케이솔라,01899614,,없음,,없음,N,
2301110260156,주식회사 엠케이에스,01213531,,없음,,없음,N,
2149110059040,주식회사 엠테크 ,02021876,,없음,,없음,N,
2849110055458,주식회사 엠티어,00609263,,없음,,없음,N,
1358110409235,주식회사 엠피에스,01920844,,없음,,없음,N,
2001110591416,주식회사 여수미평개발,01530650,,없음,,없음,N,
1201110464941,주식회사 여주농산,01306992,,없음,,없음,N,
2149110049570,주식회사 역전에프앤씨,01454439,,없음,,없음,N,
1341110510144,주식회사 연안항만엔지니어링,01906941,,없음,,없음,N,
1351110038757,주식회사 연합,00868547,,없음,,없음,N,
1101116219152,주식회사 열매컴퍼니,01645448,,없음,,없음,N,
1712110132123,주식회사 영남기업,02006619,,없음,,없음,N,
1943110030279,주식회사 영신,01909823,,없음,,없음,N,
1345110618966,주식회사 영영스리엠컴퍼니,01911332,,없음,,없음,N,
1101110213530,주식회사 영유통,00140982,,없음,,없음,N,
1901110074514,주식회사 영일비철금속,01922860,,없음,,없음,N,
1801110848755,주식회사 영창에코,01369557,,없음,,없음,N,
1341110428537,주식회사 영현,01456765,,없음,,없음,N,
1313110095096,주식회사 예스히팅테크닉스,01545865,,없음,,없음,N,
1101118714150,주식회사 예주머쉬너리,01948576,,없음,,없음,N,
1101118614269,주식회사 옐로씨펀드,01900275,,없음,,없음,N,
1750110018092,주식회사 오그래 농업회사법인,02006053,,없음,,없음,N,
1201110469230,주식회사 오넥트,02019686,,없음,,없음,N,
1101117769651,주식회사 오늘바이오,01888441,,없음,,없음,N,
1360110086947,주식회사 오브디앤씨,02023582,,없음,,없음,N,
1701110218322,주식회사 오상테크,01912438,,없음,,없음,N,
1701110234526,주식회사 오션비치,00490674,,없음,,없음,N,
1801110936766,주식회사 오션스톤,01388631,,없음,,없음,N,
1341110675245,주식회사 오스코 ,01921214,,없음,,없음,N,
1801111569160,주식회사 오씨피자산관리,02013327,,없음,,없음,N,
1760110152633,주식회사 오에스에이코리아,01900637,,없음,,없음,N,
1613110017531,주식회사 오에스피,01491607,25387,2025 CFS 매출액,36,2025 10행,Y,
1511110098131,주식회사 오카방고,01842218,,없음,,없음,N,
1101114002856,주식회사 오케이포스,01383894,,없음,,없음,N,
1801111282407,주식회사 오텔,02025429,,없음,,없음,N,
1358110397357,주식회사 오토피아,02009801,,없음,,없음,N,
2001110313844,주식회사 오톰,01386509,,없음,,없음,N,
1648110059671,주식회사 오투바이오,01843794,,없음,,없음,N,
1101115395747,주식회사 오티디코퍼레이션,01220920,,없음,,없음,N,
1801110050095,주식회사 오페라건설,00128193,,없음,,없음,N,
1101114846056,주식회사 오픈놀,01585155,88269,2025 CFS 매출액,172,2025 4행,Y,
1101114882795,주식회사 오픈와이드,02024350,,없음,,없음,N,
1101117365532,주식회사 온더함,01909674,,없음,,없음,N,
1301110069731,주식회사 온빛,02026783,,없음,,없음,N,
1615110322077,주식회사 온율,01950526,,없음,,없음,N,
1101115758333,주식회사 온코크로스,01423916,1072,2024 CFS 매출액,40,2025 4행,Y,
1101117434949,주식회사 올리스톤코리아,01844988,,없음,,없음,N,
1101117202495,주식회사 올인이룸,01564550,,없음,,없음,N,
1358110286766,주식회사 옵티코어,01506990,21511,2025 CFS 매출액,38,2025 3행,Y,
1701110364810,주식회사 와우텍,01909993,,없음,,없음,N,
1101117981742,주식회사 와이더블유홀딩스,01923665,,없음,,없음,N,
1101114474659,주식회사 와이랩,01406265,37069,2025 CFS 매출액,67,2025 4행,Y,
1344110111574,"주식회사 와이앤에이치 솔루션(Y&H Solution Co.,Ltd.)",01915958,,없음,,없음,N,
1716110001669,주식회사 와이앤피산업,00870171,,없음,,없음,N,
1345110603131,주식회사 와이제이씨,01925520,,없음,,없음,N,
1748110116833,주식회사 와이제이하우징,01909470,,없음,,없음,N,
1101118975786,주식회사 와이티홀딩스,02013895,,없음,,없음,N,
1311110570414,주식회사 왓트,01892347,,없음,,없음,N,
1941110000359,주식회사 용원석산개발,00142324,,없음,,없음,N,
2802110142162,주식회사 용인중심,01551370,,없음,,없음,N,
1201110993510,주식회사 용현컨소시엄,01438176,,없음,,없음,N,
1414110000984,주식회사 우룡,00416849,,없음,,없음,N,
1747110063466,주식회사 우리들판넬,01913039,,없음,,없음,N,
1101118805016,주식회사 우리성남복정대토위탁관리부동산투자회사,01900372,,없음,,없음,N,
1101115101839,주식회사 우리카드,00958822,,2025 계정없음,1053,2025 2행,Y,
1650110035080,주식회사 우림알텍,01327542,,없음,,없음,N,
1101118364939,주식회사 우미대한제33호위탁관리부동산투자회사,01903403,,없음,,없음,N,
1101118899994,주식회사 우미대한제48호위탁관리부동산투자회사,01899021,,없음,,없음,N,
2001110137989,주식회사 우미토건,00454256,,없음,,없음,N,
1344110089515,주식회사 우석인프라산업,01653988,,없음,,없음,N,
1801110570457,주식회사 우성냉동,00816571,,없음,,없음,N,
1244110007080,주식회사 우성진공,00656906,,없음,,없음,N,
1615110015490,주식회사 우창아이앤디,01910786,,없음,,없음,N,
1801110022367,주식회사 우창웰스,00534482,,없음,,없음,N,
1759110007641,주식회사 울진유통농업회사법인 ,00698805,,없음,,없음,N,
1101117714094,주식회사 워드로브컴퍼니,01902398,,없음,,없음,N,
1760110047149,주식회사 원바이오젠,01138993,,없음,,없음,N,
1201111411412,주식회사 원웅디앤디,02025924,,없음,,없음,N,
1348110401836,주식회사 원정이엔지,01918423,,없음,,없음,N,
1348110166589,주식회사 원준,01459212,149100,2025 CFS 매출액,93,2025 3행,Y,
1648110089636,주식회사 원테크코리아 ,01919732,,없음,,없음,N,
1101111206526,주식회사 원프랜트,00920184,,없음,,없음,N,
1345110705565,주식회사 웰니스홀딩스,02025836,,없음,,없음,N,
1801111401982,주식회사 위너스매니지먼트,01771521,,없음,,없음,N,
1601110538483,주식회사 위더스웰,01910865,,없음,,없음,N,
1101116740298,주식회사 위드와이컴퍼니,02023892,,없음,,없음,N,
1348110051243,주식회사 위매스,01532551,,없음,,없음,N,
1314110390791,주식회사 위밋모빌리티,01909692,,없음,,없음,N,
1101113927146,주식회사 위버스브레인,01246584,,없음,,없음,N,
1101114903830,주식회사 위즈엘이디,01890163,,없음,,없음,N,
1101116954550,주식회사 위펀,01627619,,없음,,없음,N,
1101113720582,주식회사 위펀풀필먼트,01747889,,없음,,없음,N,
1101118300008,주식회사 윈푸드,01953426,,없음,,없음,N,
1712110037943,주식회사 유니팩,01161335,,없음,,없음,N,
1101110515142,주식회사 유도,00240486,,없음,,없음,N,
1101117883401,주식회사 유로윈스피아,01910643,,없음,,없음,N,
2341110125885,주식회사 유메르컴퍼니,01901894,,없음,,없음,N,
2802110152046,주식회사 유명크레인,01909319,,없음,,없음,N,
1101116191409,주식회사 유뱃,02012391,,없음,,없음,N,
1345110336584,주식회사 유성,01260539,,없음,,없음,N,
1101119041726,주식회사 유에스씨,01899906,,없음,,없음,N,
2802110250684,주식회사 유에이치파워,01718197,,없음,,없음,N,
1311110312428,주식회사 유엑스엔,01396931,,없음,26,2025 2행,Y,
1101117419652,주식회사 유엑스플러스엔진,01830453,,없음,,없음,N,
1201110925604,주식회사 유엘코퍼레이션,02005841,,없음,,없음,N,
1341110146733,주식회사 유유테이진메디케어,01353060,,없음,,없음,N,
1101111084104,주식회사 유진케임텍,01176498,,없음,,없음,N,
1355110102249,주식회사 윤성에프앤씨,00925374,100175,2025 CFS 매출액,312,2025 2행,Y,
1101117325924,주식회사 율영,02024721,,없음,,없음,N,
1101116803690,주식회사 의성그린에너지,01895247,,없음,,없음,N,
1101116637768,주식회사 의식주컴퍼니,01552476,,없음,,없음,N,
1341110472485,주식회사 이너스텍,02004198,,없음,,없음,N,
1355110345253,주식회사 이노션테크,01903342,,없음,,없음,N,
2301110279561,주식회사 이노자드,01833645,,없음,,없음,N,
1717110115848,주식회사 이노프레시,02025863,,없음,,없음,N,
1348110720385,주식회사 이디와이전선,02019765,,없음,,없음,N,
1351110082291,주식회사 이루다,01142400,,없음,,없음,N,
2341110038088,주식회사 이림,02004949,,없음,,없음,N,
1101110167498,주식회사 이마트에브리데이,00164308,,없음,,없음,N,
1101118626561,주식회사 이수스페셜티케미컬,01762569,411470,2025 CFS 매출액,277,2025 4행,Y,
2001110507174,주식회사 이수약품,02022981,,없음,,없음,N,
1101112303826,주식회사 이수엑사켐,00406550,,없음,,없음,N,
1101114635079,주식회사 이스트게임즈,01115725,,없음,,없음,N,
1412110061047,주식회사 이십일스토어,01183407,,없음,,없음,N,
1345110310778,주식회사 이안상사,02021830,,없음,,없음,N,
1955110113468,주식회사 이알,01645341,,없음,,없음,N,
1154110026255,주식회사 이앤에치,01337017,,없음,51,2024 5행,Y,
2850110403183,주식회사 이에이치에너지,01871618,,없음,,없음,N,
1101117559557,주식회사 이엔케이이노베이션,02017758,,없음,,없음,N,
1358110357062,주식회사 이엠엘,01920312,,없음,,없음,N,
1201110981854,주식회사 이오스시스템,01909735,,없음,,없음,N,
1701110191495,주식회사 이지스,01211889,21250,2025 OFS 매출액,186,2025 2행,Y,
1101117375375,주식회사 이지스레지던스위탁관리부동산투자회사,01436628,16512,2025 CFS 매출액,0,2025 4행,Y,
1101119103352,주식회사 이지스롱웨일1호위탁관리부동산투자회사,01945010,,없음,,없음,N,
1101117173224,주식회사 이지스밸류플러스위탁관리부동산투자회사,01394377,21788,2025 CFS 매출액,0,2025 4행,Y,
1101111139610,주식회사 이지아이레저,01629547,,없음,,없음,N,
1345110132792,주식회사 이지트로닉스,01140837,13243,2025 CFS 매출액,90,2025 2행,Y,
1101119125504,주식회사 이크루즈라인,01907010,,없음,,없음,N,
1648110064018,주식회사 이티에스,01134757,,없음,,없음,N,
1101116894251,주식회사 이필알티,01909197,,없음,,없음,N,
1545110080872,주식회사 인벤테라,01869710,0,2025 OFS 매출액,18,2025 4행,Y,
1311110409481,주식회사 인벤티지랩,01516456,2938,2025 CFS 매출액,73,2025 6행,Y,
1101115520170,주식회사 인비트윈인터내셔날,02006424,,없음,,없음,N,
1314110360934,주식회사 인산건설,01293713,,없음,,없음,N,
1101113354414,주식회사 인정푸드테크,01650468,,없음,,없음,N,
1501110368569,주식회사 인천계양힐데스하임피에프브이,01897740,,없음,,없음,N,
1201111159278,주식회사 인천투자펀드,01828175,,없음,,없음,N,
1244110214916,주식회사 인천하이테크,01939781,,없음,,없음,N,
1101114969006,주식회사 인터로이드,01290132,,없음,32,2025 2행,Y,
1101116043410,주식회사 인터오리진아이엔씨,01913631,,없음,,없음,N,
1101113593947,주식회사 인터전기,02002950,,없음,,없음,N,
1358110220491,주식회사 인투,01737855,,없음,,없음,N,
1101113182500,주식회사 인피닉,01458073,,없음,,없음,N,
2341110079925,주식회사 일등코리아,01149652,,없음,,없음,N,
1647110038411,주식회사 일미푸드,01222779,,없음,,없음,N,
1601110077944,주식회사 자원메디칼,00810531,,없음,,없음,N,
1345110415825,주식회사 장앤브라더스,01921153,,없음,,없음,N,
1101112538093,주식회사 재원인더스트리,00871815,,없음,,없음,N,
2001110381453,주식회사 재원테크,01908727,,없음,,없음,N,
1101118544151,주식회사 잭과 콩나무,01975145,,없음,,없음,N,
1101116042066,주식회사 저스템,01383229,48288,2025 CFS 매출액,139,2025 10행,Y,
1348110494419,주식회사 정글북,01903175,,없음,,없음,N,
1201110797251,주식회사 정다함 ,01919608,,없음,,없음,N,
1313110271729,주식회사 정동씨앤씨,01925821,,없음,,없음,N,
1101111818090,주식회사 정성디앤엠,01907180,,없음,,없음,N,
1341110432116,주식회사 정육각,01627211,,없음,,없음,N,
1358110337569,주식회사 정이모터스,02000420,,없음,,없음,N,
2001110413280,주식회사 정진유통,02015361,,없음,,없음,N,
1355110202768,주식회사 정현이엔지,01889787,,없음,,없음,N,
1348110674607,주식회사 정희,01898165,,없음,,없음,N,
1311110127512,주식회사 제노코,01014718,59631,2025 OFS 매출액,147,2025 6행,Y,
1911110086831,주식회사 제로에너지임대리츠2호위탁관리부동산투자회사,01524075,,없음,,없음,N,
1357110075343,주식회사 제이디주차타워,01891296,,없음,,없음,N,
1311110546754,주식회사 제이랩스,01896501,,없음,,없음,N,
1101115927491,주식회사 제이레퍼토리,01917114,,없음,,없음,N,
1358110324962,주식회사 제이브이코리아,01564745,,없음,,없음,N,
1311110392892,주식회사 제이비에스이엔앰,02012638,,없음,,없음,N,
1101114024678,주식회사 제이세븐,00816508,,없음,,없음,N,
1760110101482,주식회사 제이스에이티에스,01238895,,없음,,없음,N,
1101116104113,주식회사 제이스튜디오,01645013,,없음,,없음,N,
1101113138157,주식회사 제이슨그룹,01284894,,없음,,없음,N,
1101116696673,주식회사 제이슨생활건강,01436433,,없음,,없음,N,
1101117086120,주식회사 제이아이씨글로벌,02011277,,없음,,없음,N,
1348110452730,주식회사 제이아이티홀딩스,01911156,,없음,,없음,N,
1201111086645,주식회사 제이앤피메디,02022255,,없음,,없음,N,
1244110144949,주식회사 제이에스컴퍼니,01473221,,없음,,없음,N,
1101115493351,주식회사 제이에스헤럴드나인,01909850,,없음,,없음,N,
1101118576576,주식회사 제이에이치사람들,01853287,,없음,,없음,N,
2801110081958,주식회사 제이에프케미칼,01978805,,없음,,없음,N,
1101110918061,주식회사 제이엔코스메틱,01962187,,없음,,없음,N,
1801111174331,주식회사 제이오플러스메디칼,02011222,,없음,,없음,N,
1648110017207,주식회사 제이와이,01925618,,없음,,없음,N,
1357110206485,주식회사 제이와이씨,01731231,,없음,,없음,N,
1345110072727,주식회사 제이제이리얼티,02005920,,없음,,없음,N,
1348110375198,주식회사 제이제이시스템,02017882,,없음,,없음,N,
1801111528687,주식회사 제이제이파트너스,01945764,,없음,,없음,N,
1501110229589,주식회사 제이투케이바이오,01553129,32966,2025 CFS 매출액,59,2025 2행,Y,
1244110401787,주식회사 제이포제이,01913446,,없음,,없음,N,
1358110429324,주식회사 제이피디개발,01794115,,없음,,없음,N,
1101115988584,주식회사 제트카,01749629,,없음,,없음,N,
1101115708627,주식회사 조에바이오,01889547,,없음,,없음,N,
2841110393432,주식회사 조은디앤씨,01909799,,없음,,없음,N,
1701110393108,주식회사 조흥지에프,01225022,,없음,,없음,N,
1101114931807,주식회사 주본,01639809,,없음,,없음,N,
1701110675001,주식회사 준텍스글로벌,02025313,,없음,,없음,N,
1201111345968,주식회사 중경건준,02028019,,없음,,없음,N,
1201111007732,주식회사 중앙비엠에스,02006275,,없음,,없음,N,
1355110229895,주식회사 중앙이엔지,02019969,,없음,,없음,N,
1701110916257,주식회사 중영,01911323,,없음,,없음,N,
1313110199111,주식회사 중원,01743838,,없음,,없음,N,
1348110345266,주식회사 중원이앤지,01908152,,없음,,없음,N,
1101116472924,주식회사 지구인컴퍼니,01641433,,없음,,없음,N,
1355110160940,주식회사 지디,00676122,18061,2025 OFS 매출액,78,2025 2행,Y,
1801110963446,주식회사 지사글로벌개발,01226304,,없음,,없음,N,
1101116399201,주식회사 지쓰리글로벌시스템,01932575,,없음,,없음,N,
1341110470306,주식회사 지씨에이치피,01309689,,없음,,없음,N,
1648110078564,주식회사 지씨엠,01380736,,없음,,없음,N,
1101116868678,주식회사 지아이롱제비티,01523128,2631,2025 OFS 매출액,25,2025 4행,Y,
1648110065785,주식회사 지아이텍,01311310,36219,2025 CFS 매출액,194,2025 12행,Y,
1601110623284,주식회사 지앤필,02026774,,없음,,없음,N,
1101119066633,주식회사 지에스비즈플,01950678,,없음,,없음,N,
1345110071817,주식회사 지에이코리아,00465340,,없음,,없음,N,
1101117480025,주식회사 지엔씨테크놀로지,01946198,,없음,,없음,N,
1101115854298,주식회사 지엘유통개발,01895450,,없음,,없음,N,
1801111485762,주식회사 지엘이테크,02027542,,없음,,없음,N,
1348110559213,주식회사 지이케미칼,01696619,,없음,,없음,N,
1115110046635,주식회사 지텍,00915340,,없음,,없음,N,
1357110166928,주식회사 지티엘,02027153,,없음,,없음,N,
1358110428805,주식회사 진로지스,02023193,,없음,,없음,N,
1701110411687,주식회사 진명해피케어,01950775,,없음,,없음,N,
1615110116305,주식회사 진시스템,01437858,381,2025 CFS 매출액,52,2025 2행,Y,
1412110073042,주식회사 진영물류산업,01645882,,없음,,없음,N,
1942110100222,주식회사 진영에이치앤에스,01015498,,없음,,없음,N,
1314110243742,주식회사 진코스텍,01158632,48646,2025 OFS 매출액,314,2025 2행,Y,
1101115152444,주식회사 창평실업,01455517,,없음,,없음,N,
1911110064382,주식회사 천룡정밀 ,01896088,,없음,,없음,N,
2111110068652,주식회사 천보비엘에스,01718300,,없음,,없음,N,
1511110060891,주식회사 천보신소재,01246654,,없음,,없음,N,
1355110229283,주식회사 천일,00921882,,없음,,없음,N,
1712110113561,주식회사 천지테크,01550690,,없음,,없음,N,
1748110052037,주식회사 천호금속,01911785,,없음,,없음,N,
1101117183520,주식회사 청년농부들,01910218,,없음,,없음,N,
1101115872505,주식회사 청담1988 ,01762912,,없음,,없음,N,
1201110905317,주식회사 청담글로벌,01534577,217385,2025 CFS 매출액,67,2025 2행,Y,
1801111049584,주식회사 청담주택건설,01688887,,없음,,없음,N,
1101117270450,주식회사 청라,01441541,,없음,,없음,N,
1201111148057,주식회사 청라플러스,01647552,,없음,,없음,N,
1712110015949,주식회사 청명종합엔지니어링,01949593,,없음,,없음,N,
2301110302156,주식회사 청우B&P,01738368,,없음,,없음,N,
1348110421256,주식회사 청윤헬스케어,02006600,,없음,,없음,N,
1501110242515,주식회사 청주문화제조창위탁관리부동산투자회사,01356447,,없음,,없음,N,
1211110220897,주식회사 청진,01150320,,없음,,없음,N,
2050110014473,주식회사 체리에어,01354272,,없음,,없음,N,
1101116261509,주식회사 충남에프앤비,01923799,,없음,,없음,N,
2850110313142,주식회사 치즈앤푸드,02003029,,없음,,없음,N,
1311110363538,주식회사 카닥,01144000,,없음,,없음,N,
1101119138060,주식회사 카라멜에셋,02025605,,없음,,없음,N,
1101116558469,주식회사 카이노스메드,01263527,1171,2025 CFS 매출액,15,2025 2행,Y,
1355110361481,주식회사 카이앤코,01912872,,없음,,없음,N,
1101115773836,주식회사 카이엘코리아 ,01895803,,없음,,없음,N,
1101118653621,주식회사 카이트제이십오호위탁관리부동산투자회사,01902699,,없음,,없음,N,
1244110392895,주식회사 카파스테이,01959846,,없음,,없음,N,
1348110316928,주식회사 카포코리아,01903449,,없음,,없음,N,
1101116733095,주식회사 캉카스백화점,01902954,,없음,,없음,N,
1101117440962,주식회사 캐비아,01731967,,없음,,없음,N,
1101115649847,주식회사 컬쳐앤피플,01876622,,없음,,없음,N,
1101117190749,주식회사 컴앤스테이,02021007,,없음,,없음,N,
1101113580374,주식회사 컴트리,02013415,,없음,,없음,N,
1101110407935,주식회사 케어라인,00336075,,없음,,없음,N,
2849110071529,주식회사 케어맥스코리아,01218952,,없음,,없음,N,
2301110374353,주식회사 케이디에코허브,01895362,,없음,,없음,N,
1801110949438,주식회사 케이디환경,01481859,,없음,,없음,N,
1311110359595,주식회사 케이브랜즈,01024663,,없음,,없음,N,
1101114216499,주식회사 케이비손보씨엔에스,01352876,,없음,,없음,N,
1101114350544,주식회사 케이스마텍,01680919,,없음,,없음,N,
1801110480622,주식회사 케이시스,01908888,,없음,,없음,N,
1101117578862,주식회사 케이시크릿,02019394,,없음,,없음,N,
1101118731831,주식회사 케이씨비그룹,01902468,,없음,,없음,N,
1101110923201,주식회사 케이아이스퀘어제1호프로젝트위탁관리부동산투자회사,02007991,,없음,,없음,N,
1647110022092,주식회사 케이앤케이,01224564,,없음,,없음,N,
1201110710021,주식회사 케이앤티,01643927,,없음,,없음,N,
1801110160986,주식회사 케이에스메디,02026835,,없음,,없음,N,
1201110979990,주식회사 케이에스오토플랜,02002932,,없음,,없음,N,
1357110107964,주식회사 케이에이치,02009971,,없음,,없음,N,
1101113139733,주식회사 케이에프씨코리아,00514105,,없음,,없음,N,
1341110125422,주식회사 케이엑스인텍,00667832,,없음,,없음,N,
1913110010290,주식회사 케이엘리더스,00587970,,없음,,없음,N,
1801111345958,주식회사 케이엘여주,01685835,,없음,,없음,N,
1101116574960,주식회사 케이엘큐브,01885286,,없음,,없음,N,
1101118739166,주식회사 케이엠메탈,01909230,,없음,,없음,N,
1801110660092,주식회사 케이엠이,01764114,,없음,,없음,N,
1101118773742,주식회사 케이원자산운용,01798953,,없음,,없음,N,
1101118897576,주식회사 케이원제25호검단풍경채위탁관리부동산투자회사,01897634,,없음,,없음,N,
1101118943147,주식회사 케이원제26호종로오피스위탁관리부동산투자회사,01904387,,없음,,없음,N,
1101118971940,주식회사 케이원제27호운정풍경채위탁관리부동산투자회사,01904396,,없음,,없음,N,
1545110023765,주식회사 케이이씨,01378670,,없음,,없음,N,
1801110002814,주식회사 케이조선,00109453,1256302,2025 OFS 매출액,1063,2025 2행,Y,
1348110588296,주식회사 케이한우푸드테크,01957097,,없음,,없음,N,
1101118484092,주식회사 케이휴머스,01903926,,없음,,없음,N,
1311110511690,주식회사 켈스,01507722,,없음,24,2025 2행,Y,
1101115100229,주식회사 코그넥스코리아,01462508,,없음,,없음,N,
1101111682932,주식회사 코난테크놀로지,00601988,33979,2025 OFS 매출액,201,2025 4행,Y,
1101115583194,주식회사 코너스,01828032,,없음,,없음,N,
1717110186550,주식회사 코디아이앤씨,01889015,,없음,,없음,N,
2850110345088,주식회사 코렐,01880926,,없음,,없음,N,
1615110167324,주식회사 코리아나바이오,01913835,,없음,,없음,N,
2841110172951,주식회사 코리아성지,01959350,,없음,,없음,N,
1846110031348,주식회사 코리아컴포지트,00523714,,없음,,없음,N,
1101119094098,주식회사 코리아클린워터홀딩스,01902529,,없음,,없음,N,
1101118745501,주식회사 코리아피유홀딩스,01902495,,없음,,없음,N,
1311110031565,주식회사 코모텍,00558507,,없음,,없음,N,
1601110226195,주식회사 코셈,01493793,13390,2025 CFS 매출액,63,2025 2행,Y,
1355110451092,주식회사 코스리거,02028064,,없음,,없음,N,
1101118186490,주식회사 코스모아이엔씨,01913251,,없음,,없음,N,
1101115743714,주식회사 코스모앤컴퍼니,01141809,,없음,,없음,N,
1101117781746,주식회사 코스베이직,01895557,,없음,,없음,N,
1201110324963,주식회사 코스티모,01289695,,없음,,없음,N,
1101114962092,주식회사 코어라인소프트,01512575,,없음,99,2025 2행,Y,
1358110377482,주식회사 코어인터내셔널,02016403,,없음,,없음,N,
1351110047419,주식회사 코윈테크,01211232,154701,2025 CFS 매출액,263,2025 2행,Y,
1101113531525,주식회사 코잇,00875228,,없음,,없음,N,
1701110534257,주식회사 코자,01904192,,없음,,없음,N,
1801111511088,주식회사 코지하우스코리아,02025517,,없음,,없음,N,
1101116213097,주식회사 콘샐러드,01728723,,없음,,없음,N,
1101117733888,주식회사 콘텐츠테크놀로지스,01743449,,없음,,없음,N,
