지배법인,지배법인등록번호,대상,대상법인등록번호,지분율,장부가액,대상계층,대상소속그룹,대상A세분류,대상B1주업종,대상매출,대상묶음,연도
에이치엘디앤아이한라(주),1101110274699,발안남양도로(주),1101119069447,70.0,12831000000,모수밖,,,,0,,2025
에이치엘만도(주),1313110140776,(주)에이치엘클레무브,1345110132825,100.0,201746000000,T2,,부품제조,기계·운송기기,"1,260,415",,2025
에이치엘만도(주),1313110140776,만도브로제(주),1201110566557,90.0,52828000000,T2,,부품제조,기계·운송기기,"157,240",,2025
에이치엘비(주),1701110021600,에이치밸류에셋 주식회사,1647110143070,36.54,19871000000,T1u,,시설·자산운영,부동산·임대,,,2025
에이치엘비글로벌(주),1449110000072,(주)프레시코,1613110037563,95.0,4923000000,T1u,,완제품제조,식품·음료,,,2025
에이치엘비제넥스(주),1601110095821,(주)지에프퍼멘텍,1601110096605,57.83,14766000000,T1u,,소재제조,의약·바이오,,,2025
에이치엘홀딩스(주),1313110030042,에이치엘로보틱스(주),1311110746023,100.0,50000000000,T2,,완제품제조,기계·운송기기,451,,2025
에이치엘홀딩스(주),1313110030042,에이치엘디앤아이한라(주),1101110274699,100.0,277709000000,T2,,시공·건설,건설·시공,"1,645,190",,2025
에이치엘홀딩스(주),1313110030042,(주)제이제이한라,1101110984842,100.0,216738000000,T2,,시설·자산운영,부동산·임대,407,,2025
에이치엘홀딩스(주),1313110030042,에이치엘위코(주),1314110140633,100.0,77807000000,T2,,부품제조,기계·운송기기,"25,012",,2025
에이치엘홀딩스(주),1313110030042,(주)제이디테크,1942110065434,33.33,3987000000,T1u,,부품제조,기계·운송기기,,,2025
에이치엘홀딩스(주),1313110030042,에이치엘만도(주),1313110140776,30.25,841427000000,T2,,부품제조,기계·운송기기,"3,029,658",,2025
에이치엠엠(주),1101110193740,에이치엠엠오션서비스(주),1801110813550,100.0,4328000000,T2,,운송·보관,창고·물류,"40,165",,2025
에이치엠엠(주),1101110193740,에이치티알헤시라스(주),1101116452174,100.0,22257000000,모수밖,,,,0,,2025
에이치엠엠(주),1101110193740,에이치엔엘트랜스(주),1801111481314,51.0,520000000,T2,,운송·보관,육상운송,"31,906",,2025
에이케이홀딩스(주),1101110029721,(주)마포애경타운,1101114007541,99.11,45580000000,T2,,시설·자산운영,부동산·임대,"22,932",,2025
에이케이홀딩스(주),1101110029721,애경케미칼(주),1101114951243,60.77,224779000000,T2,,소재제조,화학·소재,"1,108,518",,2025
에이케이홀딩스(주),1101110029721,에이엠플러스자산개발(주),1101113851478,57.14,44108000000,T2,,시설·자산운영,부동산·임대,"227,758",,2025
에이케이홀딩스(주),1101110029721,(주)제주항공,2201110050575,50.41,345700000000,T2,,운송·보관,항공운송,"1,500,109",,2025
에이케이홀딩스(주),1101110029721,애경산업(주),1101110398275,47.26,86536000000,T2,,완제품제조,화장품·뷰티,"631,624",,2025
에코볼트(주),1358110109364,에스맥디바이스 주식회사,1313110283998,100.0,28034000000,T1u,,부품제조,전자·정밀,,,2025
에코볼트(주),1358110109364,(주)엔에스엠,1348110201038,48.14,10000000000,T1,,소재제조,화학·소재,22192,,2025
에코볼트(주),1358110109364,(주)금호에이치티,2059110000169,32.33,77348000000,T1,,부품제조,기계·운송기기,385404,,2025
엔시트론(주),1101111930787,제이케이엔터프라이즈(주),1101118833140,80.0,6835000000,T1u,,지주·투자,다품목·범용,,Y,2025
엔에이치엔(주),1311110350139,엔에이치엔커머스(주),1101112690421,94.1,52300000000,T1u,,콘텐츠·SW,소프트웨어·IT,,,2025
엔에이치엔(주),1311110350139,엔에이치엔클라우드 주식회사,1311110666966,85.0,71723000000,T1u,,인적서비스,소프트웨어·IT,,,2025
엔에이치엔(주),1311110350139,엔에이치엔에듀 주식회사,1601110328298,84.4,5820000000,T1u,,플랫폼·중개,소프트웨어·IT,,,2025
엔에이치엔(주),1311110350139,엔에이치엔페이코 주식회사,1311110478262,68.42,224248000000,T1u,,금융,결제·핀테크,,,2025
엔에이치엔(주),1311110350139,(주)엔에이치엔벅스,1101112539322,45.26,30974000000,T1,,플랫폼·중개,소프트웨어·IT,44899,,2025
엔에이치투자증권(주),1101110098130,엔에이치헤지자산운용(주),1101117152046,100.0,12424000000,T2,,금융,자산운용업,"32,377",,2025
엘비세미콘(주),1311110046291,엘비리텍주식회사,1501110166864,60.0,6410000000,T1u,,시설·자산운영,에너지·자원·환경,,,2025
엘아이지넥스원(주),1101111516933,엘아이지정밀기술(주),1101112082660,100.0,17491000000,T2,,부품제조,전자·정밀,"44,635",,2025
엘아이지넥스원(주),1101111516933,블랑제리길(주),1760110169563,100.0,861000000,T2,,완제품제조,식품·음료,"2,716",,2025
엘아이지넥스원(주),1101111516933,엘엔지옵트로닉스(주),1101114785460,50.0,1061000000,T2,,완제품제조,기계·운송기기,763,,2025
엘에스머트리얼즈(주),1341110570437,엘에스알스코(주),1760110125515,100.0,89095000000,T2,,소재제조,금속,"125,489",,2025
엘에스머트리얼즈(주),1341110570437,엘에스알스코(주),1760110125515,100.0,14141000000,T2,,소재제조,금속,"125,489",,2025
엘에스일렉트릭(주),1101110520076,엘에스이모빌리티솔루션(주),1501110327234,100.0,125838000000,T2,,완제품제조,기계·운송기기,"37,867",,2025
엘에스일렉트릭(주),1101110520076,엘에스영종스카이솔라(주),1201111308346,100.0,2095000000,T2,,시설·자산운영,에너지·자원·환경,"2,089",,2025
엘에스일렉트릭(주),1101110520076,(주)제스코이지,1501110241872,100.0,,모수밖,,,,0,,2025
엘에스일렉트릭(주),1101110520076,엘티솔라(주),2001110710892,90.0,1567000000,T2,,시설·자산운영,에너지·자원·환경,"1,490",,2025
엘에스일렉트릭(주),1101110520076,(주)엘펨스,1801111425560,90.0,236000000,T2,,시설·자산운영,기계·운송기기,"2,165",,2025
엘에스일렉트릭(주),1101110520076,엘에스이엔엠(주),1101111818488,80.0,11183000000,T2,,완제품제조,기계·운송기기,"20,510",,2025
엘에스일렉트릭(주),1101110520076,씨엑스솔루션(주),1801111192789,51.0,1819000000,T2,,시공·건설,건설·시공,"11,211",,2025
엘에스티라유텍(주),1101113516105,(주)티라아트로보,1101113149089,100.0,12606000000,T1u,,도매·상사,다품목·범용,,,2025
엘지디스플레이(주),1101110393134,(주)나눔누리,1760110075546,100.0,800000000,T2,,인적서비스,사업지원서비스,"28,378",,2025
엘지이노텍(주),1101110192180,이노위드(주),2001110343156,100.0,10000000,T2,,인적서비스,고용·인력,"18,295",,2025
엘지전자(주),1101112487050,(주)하누리,1348110262254,100.0,360000000,T2,,인적서비스,사업지원서비스,"25,961",,2025
엘지전자(주),1101112487050,(주)하이텔레서비스,1101114251552,100.0,150000000,T2,,인적서비스,사업지원서비스,"172,730",,2025
엘지전자(주),1101112487050,(주)하이프라자,1311110028801,100.0,136459000000,T2,,소매,전자·정밀,"1,877,433",,2025
엘지전자(주),1101112487050,하이엠솔루텍(주),1101113371989,100.0,1813000000,T2,,인적서비스,전자·정밀,"371,581",,2025
엘지전자(주),1101112487050,하이케어솔루션(주),1101117737070,100.0,1842000000,T2,,인적서비스,사업지원서비스,"316,037",,2025
엘지전자(주),1101112487050,에이스냉동공조(주),1351110047493,100.0,7480000000,T2,,완제품제조,기계·운송기기,"53,216",,2025
엘지전자(주),1101112487050,엘지마그나이파워트레인(주),1201111161330,51.0,388661000000,T2,,부품제조,기계·운송기기,"480,857",,2025
엘지전자(주),1101112487050,엘지이노텍(주),1101110192180,40.8,541538000000,T2,,부품제조,전자·정밀,"21,596,008",,2025
엘지전자(주),1101112487050,엘지디스플레이(주),1101110393134,36.7,3247980000000,T2,,부품제조,전자·정밀,"24,115,926",,2025
엘지전자(주),1101112487050,(주)로보스타,1101111655393,33.4,88112000000,T2,,완제품제조,기계·운송기기,"74,679",,2025
엘티씨(주),1341110160494,엘티씨에이엠 주식회사,1313110056642,47.95,15915000000,T1u,,완제품제조,전자·정밀,,,2025
엠케이전자(주),1345110004412,엠케이인베스트먼트 주식회사,1345110207735,100.0,30000000000,T1u,,인적서비스,전문서비스,,,2025
엣지파운드리(주),1601110207244,티더블유인베스트먼트 주식회사,1601110643076,100.0,15137000000,T1u,,인적서비스,전문서비스,,,2025
오로라월드(주),1101110407456,주식회사 구학파크랜드,1412110039630,75.0,18953000000,T1u,,시설·자산운영,레저·숙박·스포츠,,,2025
오성첨단소재(주),1201110097940,오성하이테크놀로지 주식회사,2149110008236,100.0,900000000,T1u,,소재제조,화학·소재,,,2025
오씨아이(주),1101118626793,(주)새한리싸이클,1346110061866,100.0,12221000000,T2,,소재제조,화학·소재,"3,494",,2025
오씨아이(주),1101118626793,오씨아이드림(주),1101117198024,100.0,3005000000,T2,,인적서비스,고용·인력,"9,540",,2025
오씨아이(주),1101118626793,에이치디현대오씨아이(주),1614110036258,49.0,50960000000,T2,,소재제조,화학·소재,"303,213",,2025
오씨아이홀딩스(주),1746110000981,(주)디씨알이,1201110464149,100.0,582753000000,T2,,시설·자산운영,부동산·임대,"451,763",,2025
오씨아이홀딩스(주),1746110000981,오씨아이(주),1101118626793,44.97,508275000000,T2,,소재제조,화학·소재,"1,794,178",,2025
오씨아이홀딩스(주),1746110000981,행복도시태양광발전소(주),1311110336311,40.0,277000000,T2,,시설·자산운영,에너지·자원·환경,433,,2025
오토앤(주),1352110032202,주식회사 오토원,1211110372797,100.0,10000000,T1u,,시설·자산운영,기계·운송기기,,,2025
옴니시스템(주),1211110054981,(주)위지트에너지,1412110011448,96.65,5707765000,T1u,,완제품제조,전자·정밀,,,2025
와이엠씨(주),1615110096292,와이엠에스 주식회사,1615110201453,100.0,516000000,T1u,,인적서비스,사업지원서비스,,,2025
우리손에프앤지 농업회사법인(주),2112110005321,농업회사법인주식회사안성,1346110001995,100.0,25620000000,T1u,,자원채취,농림수산,,,2025
우리손에프앤지 농업회사법인(주),2112110005321,농업회사법인주식회사우포월드,1951710002712,100.0,22568000000,T1u,,자원채취,농림수산,,,2025
우리엔터프라이즈(주),1101110061765,우리바이오(주),1350110103198,31.52,51011000000,T1,,완제품제조,식품·음료,1043962,,2025
우리이앤엘하루틴(주),1314110212929,우리피앤엠(주),1101113922922,49.5,23611500000,T1u,,플랫폼·중개,레저·숙박·스포츠,,,2025
우진비앤지(주),1243110014409,주식회사 오에스피,1613110017531,42.61,14000344000,T1,,완제품제조,식품·음료,25387,,2025
위즈코프(주),1101111136145,(주)올림피아드교육,1101111941750,77.78,20588637000,T1u,,인적서비스,교육,,,2025
유네코(주),1244110001264,주식회사 청남,1101115419638,100.0,1370000000,T1u,,시공·건설,건설·시공,,,2025
유니슨(주),1101110382020,주식회사 아이오,2013110052033,84.0,,T1u,,시설·자산운영,에너지·자원·환경,,,2025
유니슨(주),1101110382020,영광백수풍력발전(주),2001110366942,32.0,6300000000,T2,,시설·자산운영,에너지·자원·환경,"11,161",,2025
유니퀘스트(주),1101111216757,(주)제이에스산업개발,2802110186152,65.0,65000000,T1u,,시설·자산운영,부동산·임대,,,2025
유비벨록스(주),1101112062167,동시테크 주식회사,1101115498690,67.79,,T1u,,콘텐츠·SW,소프트웨어·IT,,,2025
유비벨록스(주),1101112062167,주식회사 페이잇,1101115972339,65.02,7542000000,T1u,,부품제조,전자·정밀,,,2025
유비벨록스(주),1101112062167,팅크웨어(주),1101111394420,37.15,34233000000,T1,,부품제조,전자·정밀,536585,,2025
유진기업(주),1101110376148,유진아이티서비스(주),1101115577725,100.0,3826000000,T2,,인적서비스,소프트웨어·IT,"9,850",,2025
유진기업(주),1101110376148,(주)유진디랩,1101115723659,100.0,3276000000,T2,,인적서비스,부동산·임대,"2,253",,2025
유진기업(주),1101110376148,천안기업(주),1615110019434,100.0,55670000000,T2,,시설·자산운영,부동산·임대,"8,123",,2025
유진기업(주),1101110376148,유진프라이빗에쿼티(주),1101115654010,100.0,23432000000,T2,,인적서비스,전문서비스,"6,261",Y,2025
유진기업(주),1101110376148,경산기업(주),1101118109806,100.0,,모수밖,,,,0,,2025
유진기업(주),1101110376148,유성산업(주),1346110008769,100.0,12099000000,T2,,소재제조,화학·소재,125,,2025
유진기업(주),1101110376148,(주)유진로지스틱스,1312110007928,100.0,109105000000,T2,,운송·보관,육상운송,"198,541",,2025
유진기업(주),1101110376148,(주)지구레미콘,1101112797318,100.0,2531000000,T2,,소재제조,화학·소재,"7,476",,2025
유진기업(주),1101110376148,현대개발(주),2054110009963,100.0,10689000000,T2,,소재제조,화학·소재,"30,423",,2025
유진기업(주),1101110376148,당진기업(주),1650110000900,100.0,,T2,,소재제조,화학·소재,"6,979",,2025
유진기업(주),1101110376148,유진엠(주),1101112894073,100.0,5025000000,T2,,인적서비스,외식·급식,"12,138",,2025
유진기업(주),1101110376148,유진레저(주),1101114281319,100.0,45939000000,T2,,시설·자산운영,레저·숙박·스포츠,"26,036",,2025
유진기업(주),1101110376148,동화기업(주),2059110009632,100.0,77637000000,T2,,시설·자산운영,레저·숙박·스포츠,"18,429",,2025
유진기업(주),1101110376148,성인산업(주),1201110300757,70.0,8378000000,T2,,자원채취,에너지·자원·환경,"15,296",,2025
유진기업(주),1101110376148,유진이엔티(주),1101118765020,51.0,98033000000,T2,,콘텐츠·SW,미디어·광고·영상,432,,2025
유진투자증권(주),1101110007826,유진자산운용(주),1101110651954,100.0,32954000000,T2,,금융,자산운용업,"34,435",,2025
유진투자증권(주),1101110007826,유진투자선물(주),1101110795116,100.0,34905000000,T2,,금융,증권·투자매매업,"205,565",,2025
이화전기공업(주),1101110054520,(주)이아이디,1752110014707,33.5,47395000000,T1,,도매·상사,다품목·범용,199475,,2025
인선이엔티(주),1159110017303,인선기업(주),1642110003787,100.0,10061164000,T2,,시설·자산운영,에너지·자원·환경,"8,767",,2025
인선이엔티(주),1159110017303,아이앤에스(주),1642110018992,100.0,,모수밖,,,,0,,2025
인선이엔티(주),1159110017303,인선모터스(주),2850110202379,100.0,31370480000,T2,,시설·자산운영,에너지·자원·환경,"48,606",,2025
인선이엔티(주),1159110017303,(주)영흥산업환경,1615110023047,100.0,38359225000,T2,,시설·자산운영,에너지·자원·환경,"26,269",,2025
인선이엔티(주),1159110017303,(주)파주비앤알,2849110184009,100.0,23245441000,T2,,시설·자산운영,에너지·자원·환경,"17,348",,2025
인크로스(주),1101113734955,마인드노크(주),1101116638873,100.0,3847320000,T2,,인적서비스,미디어·광고·영상,"7,258",,2025
인탑스(주),1341110013552,미래(주),1101114339035,100.0,5760387000,T2,,시공·건설,건설·시공,"1,432",,2025
인터지스(주),1801110001973,인터지스중앙부두(주),1801110034065,100.0,624000000,T2,,운송·보관,창고·물류,"27,413",,2025
인터지스(주),1801110001973,인터지스웅동센터(주),1801110783779,90.0,3600000000,T2,,운송·보관,창고·물류,"9,085",,2025
인터지스(주),1801110001973,인터지스신항센터(주),1801110650027,80.0,3258000000,T2,,운송·보관,창고·물류,"5,015",,2025
인터지스(주),1801110001973,당진고대부두운영(주),1650110034347,70.0,3361000000,T2,,운송·보관,창고·물류,"10,427",,2025
인터지스(주),1801110001973,아이앤케이신항만(주),1801110742296,50.0,1000000000,T2,,운송·보관,창고·물류,"47,458",,2025
일동홀딩스(주),1101110012776,일동제약(주),1101116139277,30.5,172679000000,T1,,소재제조,의약·바이오,566933,,2025
일진다이아몬드(주),1545110029242,일진하이솔루스(주),2101110086548,59.6,29112000000,T1,,완제품제조,기계·운송기기,81586,,2025
일진홀딩스(주),1201110011990,일진다이아몬드(주),1545110029242,50.1,36784000000,T1,,소재제조,화학·소재,162400,,2025
일진홀딩스(주),1201110011990,알피니언메디칼시스템(주),1701110331190,49.8,16201000000,T1u,,완제품제조,의료·보건,,,2025
일진홀딩스(주),1201110011990,일진전기(주),1348110159279,49.3,212290000000,T1,,소재제조,금속,2044552,,2025
자이에스앤디(주),1101111934557,자이씨앤에이(주),1101118041529,60.0,289989000000,T2,,시공·건설,건설·시공,"525,818",,2025
자이에스앤디(주),1101111934557,스마트부산 주식회사,1101118802476,40.0,88000000,T1u,,시공·건설,건설·시공,,,2025
자이에스앤디(주),1101111934557,스마트부산2차 주식회사,1101119165980,30.0,67000000,T1u,,시공·건설,건설·시공,,,2025
전진건설로봇(주),1101111807910,엠티알 주식회사 ,1311110617844,52.59,4000003000,T1u,,부품제조,기계·운송기기,,,2025
제이씨현시스템(주),1101110775853,대아리드선(주),1101110165757,99.52,2567000000,모수밖,,부품제조,전자·정밀,,,2025
제이씨현시스템(주),1101110775853,(주)엘림넷,1101112075152,86.21,4787000000,T1u,,시설·자산운영,통신·네트워크,,,2025
제이엔케이글로벌(주),1101111591034,(주)케이테크,1650110063320,30.0,950000000,T1u,,부품제조,금속,,,2025
제이엠티(주),1101111551749,제이엠아이(주),1101110922214,35.31,12505000000,T1,,소재제조,화학·소재,89803,,2025
제이케이시냅스(주),1101111833486,주식회사 소니드네트웍스,1101118791091,100.0,110000000,T1u,,시설·자산운영,부동산·임대,,,2025
제이케이시냅스(주),1101111833486,주식회사 셀렉터,1801111317775,100.0,15000000000,T1u,,도매·상사,전자·정밀,,,2025
조광아이엘아이(주),1801110157643,(주)대유,1748110000309,31.36,15524585000,T1,,완제품제조,화학·소재,33680,,2025
주식회사 고바이오랩,1101115487437,주식회사 위바이옴,1101118228119,51.0,22096793249,T1u,,완제품제조,식품·음료,,,2025
주식회사 디에스단석,1341110010839,(주)하이브,1101113166546,100.0,2806000000,T2,,콘텐츠·SW,음악·공연·엔터,"912,673",,2025
주식회사 레이,1345110084018,주식회사 레이덴트,1101115327493,100.0,,T1u,,도매·상사,기계·운송기기,,,2025
주식회사 솔루엠,1358110272682,주식회사 솔루엠코스메틱,1345110073737,100.0,28100000000,T1u,,금융,은행업,,,2025
주식회사 솔루엠,1358110272682,지디케이화장품(주),1201110579253,74.9,43058000000,T1u,,완제품제조,화장품·뷰티,57762,,2025
주식회사 솔루엠,1358110272682,주식회사 솔루엠헬스케어,1345110547347,42.66,2636000000,T1u,,소매,다품목·범용,,,2025
주식회사 시알홀딩스,2011110000440,주식회사 시알이노테크,2046110067306,81.0,,T1u,,소재제조,화학·소재,,,2025
주식회사 시알홀딩스,2011110000440,조선내화 주식회사,2046110071943,59.0,179123000000,T1,,소재제조,화학·소재,532032,,2025
주식회사 실리콘투,1101112425448,에이드코리아 컴퍼니 주식회사,1101116100111,31.25,1300000000,T1u,,완제품제조,화장품·뷰티,,,2025
주식회사 씨엠티엑스,2841110111983,(주)셀릭,1615110283823,59.0,37705000000,T1u,,부품제조,전자·정밀,,,2025
주식회사 아틀라스링크,1101116735067,주식회사 한국파일,1244110366395,62.43,15942000000,T1u,,소재제조,화학·소재,,,2025
주식회사 아틀라스링크,1101116735067,(주)루스벤처스,1101119041057,48.54,867000000,T1u,,금융,은행업,,,2025
주식회사 알비더블유,1101114297944,(주)디에스피미디어,1101113971482,81.06,18098000000,T1u,,콘텐츠·SW,음악·공연·엔터,,,2025
주식회사 알비더블유,1101114297944,(주)더블유엠엔터테인먼트,1101114860626,80.0,10293000000,T1u,,인적서비스,전문서비스,,,2025
주식회사 에스피시스템스,1801110078534,엠아이큐브솔루션 주식회사,1101113292086,45.61,13505140000,T1,,콘텐츠·SW,소프트웨어·IT,25620,,2025
주식회사 에이럭스,1101115894492,주식회사 이알,1955110113468,100.0,1600000000,T1u,,시설·자산운영,에너지·자원·환경,,,2025
주식회사 에이치씨홈센타,1760110003901,주식회사 에이치씨동화주택,1748110002347,100.0,48531000000,T1u,,시공·건설,건설·시공,,,2025
주식회사 에이치씨홈센타,1760110003901,주식회사 에이치씨대동레미콘,1701110021189,100.0,6543000000,T1u,,소재제조,화학·소재,,,2025
주식회사 에이치씨홈센타,1760110003901,(주)에이치씨보광산업,1743110003882,41.0,43198000000,T1,,소재제조,화학·소재,38493,,2025
주식회사 에이플러스에셋어드바이저,1101113691973,(주)에이플러스라이프,1101113989245,52.23,15674000000,T1u,,인적서비스,사업지원서비스,24094,,2025
주식회사 에프앤에프홀딩스,1101110126783,주식회사 에프앤에프,1101117875440,33.98,1690533000000,T1,,완제품제조,의류·패션,1933995,,2025
주식회사 오에스피,1613110017531,(주)바우와우코리아,1801111192622,55.93,23465350708,T1u,,완제품제조,식품·음료,,,2025
주식회사 진코스텍,1314110243742,주식회사에스엠,1712110084944,50.0,,T1u,,부품제조,기계·운송기기,,,2025
주식회사 청담글로벌,1201110905317,주식회사 아이돌스토어,1201111412585,86.67,4300000000,T1u,,소매,다품목·범용,,,2025
주식회사 청담글로벌,1201110905317,주식회사 바이오비쥬,1201110947129,50.85,2311746000,T1,,소재제조,화학·소재,28490,,2025
주식회사 코윈테크,1351110047419,주식회사 탑머티리얼,1311110304011,36.53,25560000000,T1,,부품제조,전자·정밀,23130,,2025
주식회사 파워넷,1412110006738,(주)아이즈비전,1801110132801,34.54,49596000000,T1,,시설·자산운영,통신·네트워크,194376,,2025
주식회사 파워넷,1412110006738,이에셋글로벌,1101116862753,30.97,5657000000,T1u,,인적서비스,전문서비스,,,2025
주식회사 포바이포,1101116501830,주식회사 메드픽쳐스,1101116831112,65.2,2353000000,T1u,,콘텐츠·SW,미디어·광고·영상,,,2025
주식회사 프롬바이오,1358110127754,주식회사 프롬바이오코스메틱,1358110436072,72.0,347000000,T1u,,도매·상사,화장품·뷰티,,,2025
주식회사 필옵틱스,1351110088083,주식회사 필에너지,1358110389651,41.99,9622133000,T1,,완제품제조,기계·운송기기,33194,,2025
주식회사 하나은행,1101110672538,주식회사 지엘엔인터내셔널,1101117950854,82.24,50151000000,T1u,,금융,결제·핀테크,,,2025
주식회사 화승엔터프라이즈,1101115891943,주식회사 화승크라운,1801111192135,70.0,38912000000,T1u,,완제품제조,의류·패션,,,2025
지더블유바이텍(주),1701110074493,(주)큐러블,1101111980584,75.84,,T1,,소재제조,의약·바이오,,,2024
지에스건설(주),1101110002694,자이가이스트(주),1101117585958,100.0,31505000000,T2,,소재제조,화학·소재,"27,234",,2025
지에스건설(주),1101110002694,글로벌워터솔루션(주),1101117799525,100.0,639720000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,디씨브릿지(주),1101117896082,100.0,4000000000,T2,,시설·자산운영,통신·네트워크,"3,357",,2025
지에스건설(주),1101110002694,부천영상단지관리(주),1211110411214,100.0,100000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,하임랩(주),1101118248092,100.0,1717000000,T2,,시공·건설,건설·시공,"4,405",,2025
지에스건설(주),1101110002694,햇들원지붕형태양광1호(주),1345110578996,100.0,4490000000,T2,,시설·자산운영,에너지·자원·환경,"2,010",,2025
지에스건설(주),1101110002694,엑스플로인베스트먼트(주),1101118307369,100.0,13000000000,T2,,금융,자산운용업,965,,2025
지에스건설(주),1101110002694,인천신항스마트물류단지(주),1101118456075,100.0,15000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,햇들원지붕형태양광2호(주),1345110671815,100.0,2390000000,T2,,시설·자산운영,에너지·자원·환경,30,,2025
지에스건설(주),1101110002694,자이에스텍(주),1101113253583,100.0,337000000,T2,,인적서비스,전문서비스,"5,447",,2025
지에스건설(주),1101110002694,(주)지씨에스,1401110033487,100.0,3067000000,T2,,인적서비스,사업지원서비스,"76,672",,2025
지에스건설(주),1101110002694,지베스코(주),1101117210860,100.0,5000000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,비에스엠(주),1355110187118,100.0,534000000,T2,,소재제조,금속,"16,425",,2025
지에스건설(주),1101110002694,지피씨(주),1545110088082,100.0,68500000000,T2,,소재제조,화학·소재,"172,664",,2025
지에스건설(주),1101110002694,어업회사법인 에코아쿠아팜(주),1801111291185,90.5,19000000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,에너지머티리얼즈(주),1717110158583,77.6,109824000000,T2,,소재제조,금속,"6,723",,2025
지에스건설(주),1101110002694,엣지포인트가산피에프브이(주),1345110074915,68.8,9500000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,사상해운대고속도로(주),1101118639712,65.0,33000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,옥산오창고속도로(주),1101114120971,60.0,,T2,,인적서비스,사업지원서비스,"6,615",,2025
지에스건설(주),1101110002694,은평새길(주),1101114155390,55.1,2176000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,마그나피에프브이(주),1101118448600,51.4,37000000000,모수밖,,,,0,,2025
지에스건설(주),1101110002694,지앤엠에스테이트(주),1101115206093,50.0,100000000,T2,,인적서비스,부동산·임대,507,,2025
지에스건설(주),1101110002694,태안햇들원태양광(주),1651110023603,50.0,8880000000,T2,,시설·자산운영,에너지·자원·환경,"9,857",,2025
지에스건설(주),1101110002694,자이에스앤디(주),1101111934557,40.0,91256000000,T2,,시설·자산운영,부동산·임대,"453,912",,2025
지에스건설(주),1101110002694,강남메트로(주),1101117665445,39.0,,모수밖,,,,0,,2025
지에스건설(주),1101110002694,부천영상단지개발주식회사,1211110411165,30.0,1500000000,T1u,,시설·자산운영,부동산·임대,,,2025
지에이이노더스(주),1101111569817,지에이이앤씨(주),1311110064780,100.0,20601,T1u,,시공·건설,건설·시공,,,2025
차AI헬스케어(주),1341110001672,주식회사 카카오헬스케어,1311110665083,36.58,35000000000,T1u,,인적서비스,소프트웨어·IT,,,2025
참엔지니어링(주),1746110001096,(주)참저축은행,1711110000265,95.6,28807000000,T1u,,금융,은행업,,,2025
케이에이치미래물산(주),1243110021149,케이에이치필룩스(주),1115110004162,30.37,39481000000,T1,,부품제조,전자·정밀,173462,,2025
케이지모빌리티(주),1101110035132,케이지모빌리티커머셜(주),1952110012468,100.0,55000000000,T2,,완제품제조,기계·운송기기,"102,317",,2025
케이지스틸(주),1101110393308,케이지스틸에스앤디(주),1650110087883,100.0,4950000000,T2,,인적서비스,사업지원서비스,"35,818",,2025
케이지스틸(주),1101110393308,케이지스틸에스앤아이(주),1201111289710,100.0,4650000000,T2,,소재제조,화학·소재,"30,017",,2025
케이지스틸(주),1101110393308,케이지에너켐(주),1943110030550,100.0,6273000000,T2,,소재제조,화학·소재,"12,118",,2025
케이지스틸(주),1101110393308,케이지지엔에스(주),1650110043819,100.0,206430000000,T2,,운송·보관,창고·물류,"117,322",,2025
케이지스틸(주),1101110393308,케이지이앤씨(주),1545110089030,100.0,4351000000,T2,,시공·건설,건설·시공,"24,534",,2025
케이지스틸(주),1101110393308,동부철구(주),1101110367212,42.86,2910000000,모수밖,,,,0,,2025
코스맥스(주),1348110294273,코스맥스이스트 주식회사,1348110492968,97.17,22386000000,T1u,,완제품제조,화장품·뷰티,,,2025
코스맥스(주),1348110294273,씨엠테크 주식회사,1101116131124,51.0,306000000,T1u,,완제품제조,화장품·뷰티,,,2025
코스맥스비티아이(주),1348110018641,코스맥스바이오 주식회사,1101110386022,68.37,16963000000,T1u,,완제품제조,식품·음료,,,2025
코스맥스비티아이(주),1348110018641,코스맥스엔비티(주),1101112407470,43.68,24571000000,T1,,완제품제조,식품·음료,287479,,2025
코스맥스엔비티(주),1101112407470,코스맥스엔에스,1101115326445,54.22,1130000000,T1u,,소재제조,의약·바이오,,,2025
코오롱글로벌(주),1101110036502,양산에덴밸리풍력발전(주),2341110138078,100.0,3100000000,모수밖,,,,0,,2025
코오롱글로벌(주),1101110036502,경주운곡풍력발전 (주),1341110070356,100.0,580000000,모수밖,,,,0,,2025
코오롱글로벌(주),1101110036502,코오롱하우스비전(주),1345110290508,100.0,16828000000,T2,,시설·자산운영,부동산·임대,"4,401",,2025
코오롱글로벌(주),1101110036502,삼척오두풍력발전(주),1341110594560,100.0,50000000,모수밖,,,,0,,2025
코오롱글로벌(주),1101110036502,리베토코리아(주),1101116620309,100.0,,T2,,시설·자산운영,부동산·임대,18,,2025
코오롱글로벌(주),1101110036502,하사미(주),1101115976547,100.0,741000000,모수밖,,,,0,,2025
