record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,po_id,po_line_id,contract_id,supplier_id,material_id,order_date,due_date,order_quantity,quantity_uom,unit_price,currency,status
prc-02-c9b22cb8e54f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d1e00f1212e,PO-001549,PO-001549-10,CTR-00049,SUP-0009,MAT-CO-0080,2024-04-14,2024-06-27,51.0,EA,32087.22,KRW,DELIVERED
prc-02-046818d5a4bb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d4c5c2d4b6f,PO-001550,PO-001550-10,CTR-00050,SUP-0010,MAT-CO-0081,2024-05-01,2024-07-21,55.5,EA,32342.89,USD,DELIVERED
prc-02-398727d0b495,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60b2417be09a,PO-001551,PO-001551-10,CTR-00051,SUP-0011,MAT-RA-0084,2024-05-18,2024-08-14,60.0,TON,32598.57,USD,OPEN
prc-02-864c42ccd0a0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cdce7af9d7e6,PO-001552,PO-001552-10,CTR-00052,SUP-0012,MAT-RA-0085,2024-06-04,2024-06-26,15.0,TON,32854.24,USD,OPEN
prc-02-ed93db6586a2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffd519e53637,PO-001553,PO-001553-10,CTR-00053,SUP-0013,MAT-CO-0086,2024-06-21,2024-07-20,19.5,EA,33109.92,KRW,DELIVERED
prc-02-57467a82427e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a565b967333,PO-001554,PO-001554-10,CTR-00054,SUP-0014,MAT-CO-0087,2024-07-08,2024-08-13,24.0,EA,33365.59,USD,DELIVERED
prc-02-2586a010f8f2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-497dfbdaa242,PO-001555,PO-001555-10,CTR-00055,SUP-0015,MAT-RA-0090,2024-07-26,2024-09-07,28.5,TON,31320.19,USD,OPEN
prc-02-6634ba3fcfe0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fe3d713f61cb,PO-001556,PO-001556-10,CTR-00056,SUP-0016,MAT-RA-0091,2024-08-12,2024-10-01,33.0,TON,31575.87,USD,OPEN
prc-02-af26b736a82d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8890f4941b0c,PO-001557,PO-001557-10,CTR-00057,SUP-0017,MAT-CO-0093,2024-08-29,2024-10-25,37.5,EA,31831.54,KRW,DELIVERED
prc-02-b8e03332be8a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee4955eb1cbb,PO-001558,PO-001558-10,CTR-00058,SUP-0018,MAT-RA-0096,2024-09-15,2024-11-18,42.0,TON,32087.22,USD,OPEN
prc-02-755042992a69,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31d8154da97a,PO-001559,PO-001559-10,CTR-00059,SUP-0019,MAT-RA-0097,2024-10-02,2024-12-12,46.5,TON,32342.89,USD,DELIVERED
prc-02-48918308839f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b01e5be2fe3,PO-001560,PO-001560-10,CTR-00060,SUP-0020,MAT-CO-0098,2024-10-19,2025-01-05,51.0,EA,32598.57,USD,DELIVERED
prc-02-3e76eb990cf2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-71ff5e647f21,PO-001561,PO-001561-10,CTR-00061,SUP-0021,MAT-CO-0099,2024-11-05,2025-01-29,55.5,EA,32854.24,KRW,OPEN
prc-02-5d75d8b61da6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff8172bec044,PO-001562,PO-001562-10,CTR-00062,SUP-0022,MAT-RA-0102,2024-11-23,2024-12-12,60.0,TON,33109.92,USD,OPEN
prc-02-f0eba077219b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9d18d2f36c4,PO-001563,PO-001563-10,CTR-00063,SUP-0023,MAT-RA-0103,2024-12-10,2025-01-05,15.0,TON,33365.59,USD,DELIVERED
prc-02-1782ff17d20c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7efb5c27fd1d,PO-001564,PO-001564-10,CTR-00064,SUP-0024,MAT-CO-0104,2024-12-27,2025-01-29,19.5,EA,31320.19,USD,DELIVERED
prc-02-bbd58dbc9e5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af35eda7b17b,PO-001565,PO-001565-10,CTR-00065,SUP-0025,MAT-CO-0105,2025-01-13,2025-02-22,24.0,EA,31575.87,KRW,DELIVERED
prc-02-97757c4676cb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c33cbbaced22,PO-001566,PO-001566-10,CTR-00066,SUP-0026,MAT-RA-0108,2025-01-30,2025-03-18,28.5,TON,31831.54,USD,DELIVERED
prc-02-11f1c7cc9b71,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0db691f5af6a,PO-001567,PO-001567-10,CTR-00067,SUP-0027,MAT-RA-0109,2025-02-16,2025-04-11,33.0,TON,32087.22,USD,DELIVERED
prc-02-93f2d0b5fadc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-847781e800e5,PO-001568,PO-001568-10,CTR-00068,SUP-0028,MAT-CO-0110,2025-03-05,2025-05-05,37.5,EA,32342.89,USD,DELIVERED
prc-02-e1a9e0c89599,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3aea7cd57e0f,PO-001569,PO-001569-10,CTR-00069,SUP-0029,MAT-CO-0111,2025-03-23,2025-05-30,42.0,EA,32598.57,KRW,OPEN
prc-02-e4f79c52daf2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-706eee450e68,PO-001570,PO-001570-10,CTR-00070,SUP-0030,MAT-RA-0114,2025-04-09,2025-06-23,46.5,TON,32854.24,USD,DELIVERED
prc-02-126e6129cc7b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7f27a1d04ad,PO-001571,PO-001571-10,CTR-00071,SUP-0031,MAT-CO-0116,2025-04-26,2025-07-17,51.0,EA,33109.92,USD,OPEN
prc-02-8bbadcfae44c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00a9fff36a80,PO-001572,PO-001572-10,CTR-00072,SUP-0032,MAT-CO-0117,2025-05-13,2025-08-10,55.5,EA,33365.59,USD,DELIVERED
prc-02-67a67f529a7f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33cb06434547,PO-001573,PO-001573-10,CTR-00073,SUP-0033,MAT-RA-0120,2025-05-30,2025-06-22,60.0,TON,31320.19,KRW,DELIVERED
prc-02-4f7d41efc4d4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7628e43beb3c,PO-001574,PO-001574-10,CTR-00074,SUP-0034,MAT-RA-0121,2025-06-16,2025-07-16,15.0,TON,31575.87,USD,DELIVERED
prc-02-7d05d0f774e0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10c695bb23c9,PO-001575,PO-001575-10,CTR-00075,SUP-0035,MAT-CO-0122,2025-07-03,2025-08-09,19.5,EA,31831.54,USD,OPEN
prc-02-650aca902c94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-51f8b76c68e9,PO-001576,PO-001576-10,CTR-00076,SUP-0036,MAT-CO-0123,2025-07-21,2025-09-03,24.0,EA,32087.22,USD,OPEN
prc-02-5ccb451b00e3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58eeb40c3269,PO-001577,PO-001577-10,CTR-00077,SUP-0037,MAT-RA-0126,2025-08-07,2025-09-27,28.5,TON,32342.89,KRW,DELIVERED
prc-02-1b65de8e995b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e40d3aef02c3,PO-001578,PO-001578-10,CTR-00078,SUP-0038,MAT-RA-0127,2025-08-24,2025-10-21,33.0,TON,32598.57,USD,DELIVERED
prc-02-3f4fca837b11,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eea5d918a063,PO-001579,PO-001579-10,CTR-00079,SUP-0039,MAT-CO-0128,2025-09-10,2025-11-14,37.5,EA,32854.24,USD,DELIVERED
prc-02-50307068fd4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca86f061e0b1,PO-001580,PO-001580-10,CTR-00080,SUP-0040,MAT-CO-0129,2025-09-27,2025-12-08,42.0,EA,33109.92,USD,DELIVERED
prc-02-82aa69f1add8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41d160dae0f7,PO-001581,PO-001581-10,CTR-00081,SUP-0001,MAT-RA-0132,2025-10-14,2025-11-01,46.5,TON,33365.59,KRW,DELIVERED
prc-02-2eace78bad65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e4c04fb4c63,PO-001582,PO-001582-10,CTR-00082,SUP-0002,MAT-RA-0133,2025-10-31,2025-11-25,51.0,TON,31320.19,USD,DELIVERED
prc-02-d0d7a62a9650,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73b09f804624,PO-001583,PO-001583-10,CTR-00083,SUP-0003,MAT-CO-0134,2025-11-18,2025-12-20,55.5,EA,31575.87,USD,OPEN
prc-02-3b27358c8559,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-88eda3d3fa0f,PO-001584,PO-001584-10,CTR-00084,SUP-0004,MAT-CO-0135,2025-12-05,2026-01-13,60.0,EA,31831.54,USD,OPEN
prc-02-f0c40e915220,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64b54d96105f,PO-001585,PO-001585-10,CTR-00085,SUP-0005,MAT-RA-0139,2025-12-22,2026-02-06,15.0,TON,32087.22,KRW,DELIVERED
prc-02-3533ba494c11,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2bf8e1c9b34f,PO-001586,PO-001586-10,CTR-00086,SUP-0006,MAT-CO-0140,2026-01-08,2026-03-02,19.5,EA,32342.89,USD,DELIVERED
prc-02-8acdbaacc9ba,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2899ab35036d,PO-001587,PO-001587-10,CTR-00087,SUP-0007,MAT-CO-0141,2026-01-25,2026-03-26,24.0,EA,32598.57,USD,DELIVERED
prc-02-16c379f150b0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcb800ef4cc2,PO-001588,PO-001588-10,CTR-00088,SUP-0008,MAT-RA-0144,2026-02-11,2026-04-19,28.5,TON,32854.24,USD,DELIVERED
prc-02-5ef023d9aab9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-83a2ec385692,PO-001589,PO-001589-10,CTR-00089,SUP-0009,MAT-RA-0145,2026-02-28,2026-05-13,33.0,TON,33109.92,KRW,OPEN
prc-02-040831f3647c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19e1be318d0f,PO-001590,PO-001590-10,CTR-00090,SUP-0010,MAT-CO-0146,2026-03-18,2026-06-07,37.5,EA,33365.59,USD,DELIVERED
prc-02-a13e5adbf636,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e64036f6f1b,PO-001591,PO-001591-10,CTR-00091,SUP-0011,MAT-CO-0147,2026-04-04,2026-07-01,42.0,EA,31320.19,USD,DELIVERED
prc-02-fce9808ab4ad,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b40b2cdc93f8,PO-001592,PO-001592-10,CTR-00092,SUP-0012,MAT-RA-0150,2026-04-21,2026-05-13,46.5,TON,31575.87,USD,DELIVERED
prc-02-8a4343dcf21a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64e4e4f0631e,PO-001593,PO-001593-10,CTR-00093,SUP-0013,MAT-RA-0151,2026-05-08,2026-06-06,51.0,TON,31831.54,KRW,DELIVERED
prc-02-48ee740a7589,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a09ff2d2682,PO-001594,PO-001594-10,CTR-00094,SUP-0014,MAT-CO-0152,2026-05-25,2026-06-30,55.5,EA,32087.22,USD,OPEN
prc-02-acae3e059d56,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d78eaefb7a2,PO-001595,PO-001595-10,CTR-00095,SUP-0015,MAT-CO-0153,2026-06-11,2026-07-24,60.0,EA,32342.89,USD,DELIVERED
prc-02-61eb47c3b0ca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-954a79891d00,PO-001596,PO-001596-10,CTR-00096,SUP-0016,MAT-RA-0156,2026-06-28,2026-08-17,15.0,TON,32598.57,USD,DELIVERED
prc-02-6d6b5f8c9636,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2e108082ccb,PO-001597,PO-001597-10,CTR-00097,SUP-0017,MAT-RA-0157,2026-07-16,2026-09-11,19.5,TON,32854.24,KRW,DELIVERED
prc-02-0b6826a18c29,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96562fa2f5e5,PO-001598,PO-001598-10,CTR-00098,SUP-0018,MAT-CO-0158,2023-08-03,2023-10-06,24.0,EA,33109.92,USD,DELIVERED
prc-02-3f89e0d8dfaa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dbcdb6020425,PO-001599,PO-001599-10,CTR-00099,SUP-0019,MAT-CO-0159,2023-08-20,2023-10-30,28.5,EA,33365.59,USD,DELIVERED
prc-02-05e8e3fe9592,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-477cac29e5de,PO-001600,PO-001600-10,CTR-00100,SUP-0020,MAT-RA-0162,2023-09-06,2023-11-23,33.0,TON,31320.19,USD,DELIVERED
prc-02-5823b3217106,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-428f8da55f59,PO-001601,PO-001601-10,CTR-00001,SUP-0001,RM-CU-CONC,2023-09-23,2023-10-11,37.5,TON,31320.19,KRW,DELIVERED
prc-02-f6f7d48710c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3759ebdcdb3,PO-001602,PO-001602-10,CTR-00002,SUP-0002,RM-MHP,2023-10-10,2023-11-04,42.0,TON,31575.87,USD,DELIVERED
prc-02-681707e12f8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-752d6752f5d5,PO-001603,PO-001603-10,CTR-00003,SUP-0003,RM-H2SO4,2023-10-27,2023-11-28,46.5,TON,106.25,USD,DELIVERED
prc-02-01647247e780,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-504b0c7fad1b,PO-001604,PO-001604-10,CTR-00004,SUP-0004,RM-LIME,2023-11-14,2023-12-23,51.0,TON,32087.22,USD,OPEN
prc-02-26544d6cc3b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a4f885d7d7c4,PO-001605,PO-001605-10,CTR-00005,SUP-0005,MAT-RA-0013,2023-12-01,2024-01-16,55.5,TON,32342.89,KRW,OPEN
prc-02-c210fc8ad62b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af030905fce4,PO-001606,PO-001606-10,CTR-00006,SUP-0006,MAT-CO-0014,2023-12-18,2024-02-09,60.0,EA,32598.57,USD,DELIVERED
prc-02-74da2d6499d2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-711fdd7d22bc,PO-001607,PO-001607-10,CTR-00007,SUP-0007,MAT-CO-0015,2024-01-04,2024-03-04,15.0,EA,32854.24,USD,OPEN
prc-02-286f2186c1ab,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-660a7d0100e2,PO-001608,PO-001608-10,CTR-00008,SUP-0008,MAT-RA-0018,2024-01-21,2024-03-28,19.5,TON,33109.92,USD,DELIVERED
prc-02-58811b0b61e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f04ae320122e,PO-001609,PO-001609-10,CTR-00009,SUP-0009,MAT-RA-0019,2024-02-07,2024-04-21,24.0,TON,33365.59,KRW,DELIVERED
prc-02-a1ddab868c05,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4589a54d0552,PO-001610,PO-001610-10,CTR-00010,SUP-0010,MAT-CO-0020,2024-02-24,2024-05-15,28.5,EA,31320.19,USD,DELIVERED
prc-02-c10dc0a0d5f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c86fcda6853c,PO-001611,PO-001611-10,CTR-00011,SUP-0011,MAT-CO-0021,2024-03-13,2024-06-09,33.0,EA,31575.87,USD,OPEN
prc-02-ed705b30a855,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-859ed1c902d0,PO-001612,PO-001612-10,CTR-00012,SUP-0012,MAT-RA-0024,2024-03-30,2024-04-21,37.5,TON,31831.54,USD,DELIVERED
prc-02-538ab19c2d40,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c318db3a2bd,PO-001613,PO-001613-10,CTR-00013,SUP-0013,MAT-RA-0025,2024-04-16,2024-05-15,42.0,TON,32087.22,KRW,DELIVERED
prc-02-0bfa7a75a774,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9802f006f37,PO-001614,PO-001614-10,CTR-00014,SUP-0014,MAT-CO-0026,2024-05-03,2024-06-08,46.5,EA,32342.89,USD,DELIVERED
prc-02-3465cfc9709b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffb640de0db3,PO-001615,PO-001615-10,CTR-00015,SUP-0015,MAT-CO-0027,2024-05-20,2024-07-02,51.0,EA,32598.57,USD,DELIVERED
prc-02-8d08eea6c365,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c317a04abf74,PO-001616,PO-001616-10,CTR-00016,SUP-0016,MAT-RA-0030,2024-06-06,2024-07-26,55.5,TON,32854.24,USD,DELIVERED
prc-02-608e90f598b7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65402fd29850,PO-001617,PO-001617-10,CTR-00017,SUP-0017,MAT-RA-0031,2024-06-23,2024-08-19,60.0,TON,33109.92,KRW,OPEN
prc-02-8ac91fb31081,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b2457dd0441,PO-001618,PO-001618-10,CTR-00018,SUP-0018,MAT-CO-0032,2024-07-11,2024-09-13,15.0,EA,33365.59,USD,DELIVERED
prc-02-bc4a71076017,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33aa3db3819d,PO-001619,PO-001619-10,CTR-00019,SUP-0019,MAT-CO-0033,2024-07-28,2024-10-07,19.5,EA,31320.19,USD,DELIVERED
prc-02-6fb117507a25,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e190694d05f1,PO-001620,PO-001620-10,CTR-00020,SUP-0020,MAT-RA-0036,2024-08-14,2024-10-31,24.0,TON,31575.87,USD,DELIVERED
prc-02-dc33eea45dc7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5922916c094c,PO-001621,PO-001621-10,CTR-00021,SUP-0021,MAT-RA-0037,2024-08-31,2024-11-24,28.5,TON,31831.54,KRW,DELIVERED
prc-02-467e52b4d2bc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5521c15beea2,PO-001622,PO-001622-10,CTR-00022,SUP-0022,MAT-CO-0038,2024-09-17,2024-10-06,33.0,EA,32087.22,USD,OPEN
prc-02-b75e31fbc5dd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6628515ff69f,PO-001623,PO-001623-10,CTR-00023,SUP-0023,MAT-CO-0039,2024-10-04,2024-10-30,37.5,EA,32342.89,USD,DELIVERED
prc-02-0e7c656a8956,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40c7c0fe0628,PO-001624,PO-001624-10,CTR-00024,SUP-0024,MAT-RA-0042,2024-10-21,2024-11-23,42.0,TON,32598.57,USD,DELIVERED
prc-02-2008d7b88b03,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50e1190cc44e,PO-001625,PO-001625-10,CTR-00025,SUP-0025,MAT-RA-0043,2024-11-08,2024-12-18,46.5,TON,32854.24,KRW,OPEN
prc-02-81da44909470,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0c7096920994,PO-001626,PO-001626-10,CTR-00026,SUP-0026,MAT-CO-0044,2024-11-25,2025-01-11,51.0,EA,33109.92,USD,OPEN
