record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,submission_id,source_system_id,partner_id,business_ref,submission_status,submitted_at,revised_at,source_version
log-01-66734e0b48f6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4cef0a91116d,SUB-001555,DEMO_PARTNER_PORTAL,SUP-0015,PO-001555-10,PENDING,,,1
log-01-ede92cc24227,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99c23d24c3e3,SUB-001556,DEMO_PARTNER_PORTAL,SUP-0016,PO-001556-10,PENDING,,,1
log-01-3e9679ba96f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d76da48d5c5e,SUB-001557,DEMO_PARTNER_PORTAL,SUP-0017,PO-001557-10,COMPLETE,2024-08-31T00:00:00+00:00,,1
log-01-89e968615aec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f6d9c710f85,SUB-001558,DEMO_PARTNER_PORTAL,SUP-0018,PO-001558-10,PENDING,,,1
log-01-872565be0fe3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c14cdac46157,SUB-001559,DEMO_PARTNER_PORTAL,SUP-0019,PO-001559-10,COMPLETE,2024-10-04T00:00:00+00:00,,1
log-01-c8c54ffadcde,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fad8aa71b537,SUB-001560,DEMO_PARTNER_PORTAL,SUP-0020,PO-001560-10,COMPLETE,2024-10-21T00:00:00+00:00,,1
log-01-8b96b6091f1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e17ae54279c,SUB-001561,DEMO_PARTNER_PORTAL,SUP-0021,PO-001561-10,PENDING,,,1
log-01-223a7e9a8e8d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c94a180ba6db,SUB-001562,DEMO_PARTNER_PORTAL,SUP-0022,PO-001562-10,PENDING,,,1
log-01-4091822d600d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-21df6b56fc32,SUB-001563,DEMO_PARTNER_PORTAL,SUP-0023,PO-001563-10,COMPLETE,2024-12-12T00:00:00+00:00,,1
log-01-23a6da376674,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-343c42af8c30,SUB-001564,DEMO_PARTNER_PORTAL,SUP-0024,PO-001564-10,COMPLETE,2024-12-29T00:00:00+00:00,,1
log-01-b432950126b7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8cc2c3e285e5,SUB-001565,DEMO_PARTNER_PORTAL,SUP-0025,PO-001565-10,COMPLETE,2025-01-15T00:00:00+00:00,,1
log-01-4c240f51f283,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1f69689c782,SUB-001566,DEMO_PARTNER_PORTAL,SUP-0026,PO-001566-10,COMPLETE,2025-02-01T00:00:00+00:00,,1
log-01-7d8c12755835,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2bfa47762852,SUB-001567,DEMO_PARTNER_PORTAL,SUP-0027,PO-001567-10,COMPLETE,2025-02-18T00:00:00+00:00,,1
log-01-640b7fb428d0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9fa76ec70cc4,SUB-001568,DEMO_PARTNER_PORTAL,SUP-0028,PO-001568-10,COMPLETE,2025-03-07T00:00:00+00:00,,1
log-01-7f705386530a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a2a232c0e2c,SUB-001569,DEMO_PARTNER_PORTAL,SUP-0029,PO-001569-10,PENDING,,,1
log-01-bda85b422219,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb95cc6b72b7,SUB-001570,DEMO_PARTNER_PORTAL,SUP-0030,PO-001570-10,COMPLETE,2025-04-11T00:00:00+00:00,,1
log-01-9635800e15e5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e8b096dd961,SUB-001571,DEMO_PARTNER_PORTAL,SUP-0031,PO-001571-10,PENDING,,,1
log-01-0017788c5da0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fcf0269c836,SUB-001572,DEMO_PARTNER_PORTAL,SUP-0032,PO-001572-10,COMPLETE,2025-05-15T00:00:00+00:00,,1
log-01-5794fa8d6369,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4106f6501e23,SUB-001573,DEMO_PARTNER_PORTAL,SUP-0033,PO-001573-10,COMPLETE,2025-06-01T00:00:00+00:00,,1
log-01-f315d914d7f0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9109043d6d16,SUB-001574,DEMO_PARTNER_PORTAL,SUP-0034,PO-001574-10,COMPLETE,2025-06-18T00:00:00+00:00,,1
log-01-3bcb447f53a9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db8cb65790a6,SUB-001575,DEMO_PARTNER_PORTAL,SUP-0035,PO-001575-10,PENDING,,,1
log-01-374f82bd18be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-848253dec61f,SUB-001576,DEMO_PARTNER_PORTAL,SUP-0036,PO-001576-10,PENDING,,,1
log-01-f1bf673edf55,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64ef71611509,SUB-001577,DEMO_PARTNER_PORTAL,SUP-0037,PO-001577-10,COMPLETE,2025-08-09T00:00:00+00:00,,1
log-01-7a02fabadda6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40f5ec3c4709,SUB-001578,DEMO_PARTNER_PORTAL,SUP-0038,PO-001578-10,COMPLETE,2025-08-26T00:00:00+00:00,,1
log-01-acf3ce3ebfa7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-127d6e00cae2,SUB-001579,DEMO_PARTNER_PORTAL,SUP-0039,PO-001579-10,COMPLETE,2025-09-12T00:00:00+00:00,,1
log-01-08facc340b1a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fbfa7980e0a,SUB-001580,DEMO_PARTNER_PORTAL,SUP-0040,PO-001580-10,COMPLETE,2025-09-29T00:00:00+00:00,,1
log-01-3a86f0c5a381,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7eadf24721e,SUB-001581,DEMO_PARTNER_PORTAL,SUP-0001,PO-001581-10,COMPLETE,2025-10-16T00:00:00+00:00,,1
log-01-e110b24c4adf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64fb8c0a09f6,SUB-001582,DEMO_PARTNER_PORTAL,SUP-0002,PO-001582-10,COMPLETE,2025-11-02T00:00:00+00:00,,1
log-01-f62160c90dd0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0368be91a35f,SUB-001583,DEMO_PARTNER_PORTAL,SUP-0003,PO-001583-10,PENDING,,,1
log-01-fe982127edbe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-229f4096d48d,SUB-001584,DEMO_PARTNER_PORTAL,SUP-0004,PO-001584-10,PENDING,,,1
log-01-d8206ab047fe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dec86def3fc4,SUB-001585,DEMO_PARTNER_PORTAL,SUP-0005,PO-001585-10,COMPLETE,2025-12-24T00:00:00+00:00,,1
log-01-4b402cf76ff1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca3c9a1f6edf,SUB-001586,DEMO_PARTNER_PORTAL,SUP-0006,PO-001586-10,COMPLETE,2026-01-10T00:00:00+00:00,,1
log-01-10bea39d096e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-777fa509a6b7,SUB-001587,DEMO_PARTNER_PORTAL,SUP-0007,PO-001587-10,COMPLETE,2026-01-27T00:00:00+00:00,,1
log-01-e0f7d8995b81,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ed7477f0b07,SUB-001588,DEMO_PARTNER_PORTAL,SUP-0008,PO-001588-10,COMPLETE,2026-02-13T00:00:00+00:00,,1
log-01-33a09d77f18b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89e6399f5a38,SUB-001589,DEMO_PARTNER_PORTAL,SUP-0009,PO-001589-10,PENDING,,,1
log-01-96598205cb23,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-506ffc071b1d,SUB-001590,DEMO_PARTNER_PORTAL,SUP-0010,PO-001590-10,COMPLETE,2026-03-20T00:00:00+00:00,,1
log-01-eb8088663d27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3da13200e05d,SUB-001591,DEMO_PARTNER_PORTAL,SUP-0011,PO-001591-10,COMPLETE,2026-04-06T00:00:00+00:00,,1
log-01-6935f3ec8015,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3e3d3f3fa2b,SUB-001592,DEMO_PARTNER_PORTAL,SUP-0012,PO-001592-10,COMPLETE,2026-04-23T00:00:00+00:00,,1
log-01-62256c585633,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f22904832b8e,SUB-001593,DEMO_PARTNER_PORTAL,SUP-0013,PO-001593-10,COMPLETE,2026-05-10T00:00:00+00:00,,1
log-01-ca1c96413392,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0c6e10f6ce0,SUB-001594,DEMO_PARTNER_PORTAL,SUP-0014,PO-001594-10,PENDING,,,1
log-01-d9d67b17252f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-720ff6e5fcee,SUB-001595,DEMO_PARTNER_PORTAL,SUP-0015,PO-001595-10,COMPLETE,2026-06-13T00:00:00+00:00,,1
log-01-8443604fcdc3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc63de06a1b3,SUB-001596,DEMO_PARTNER_PORTAL,SUP-0016,PO-001596-10,COMPLETE,2026-06-30T00:00:00+00:00,,1
log-01-6e0e53529de0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcc04262025d,SUB-001597,DEMO_PARTNER_PORTAL,SUP-0017,PO-001597-10,COMPLETE,2026-07-18T00:00:00+00:00,,1
log-01-0ca837190f3d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2c21dc5a7a2,SUB-001598,DEMO_PARTNER_PORTAL,SUP-0018,PO-001598-10,COMPLETE,2023-08-05T00:00:00+00:00,,1
log-01-fc8036093e8d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b36d1483128,SUB-001599,DEMO_PARTNER_PORTAL,SUP-0019,PO-001599-10,COMPLETE,2023-08-22T00:00:00+00:00,,1
log-01-e86b7bc0d5ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2139ccd064fe,SUB-001600,DEMO_PARTNER_PORTAL,SUP-0020,PO-001600-10,COMPLETE,2023-09-08T00:00:00+00:00,,1
log-01-6bf390b1e060,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f2b8208c981,SUB-001601,DEMO_PARTNER_PORTAL,SUP-0001,PO-001601-10,COMPLETE,2023-09-25T00:00:00+00:00,,1
log-01-20a690433e7b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7341803ff0e0,SUB-001602,DEMO_PARTNER_PORTAL,SUP-0002,PO-001602-10,COMPLETE,2023-10-12T00:00:00+00:00,,1
log-01-21017935845d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6dd04c027644,SUB-001603,DEMO_PARTNER_PORTAL,SUP-0003,PO-001603-10,COMPLETE,2023-10-29T00:00:00+00:00,,1
log-01-09d91ae28b5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa2ca25bc631,SUB-001604,DEMO_PARTNER_PORTAL,SUP-0004,PO-001604-10,PENDING,,,1
log-01-32035a8fa90c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcf95c205609,SUB-001605,DEMO_PARTNER_PORTAL,SUP-0005,PO-001605-10,PENDING,,,1
log-01-88a3c0b33948,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9666312b9c82,SUB-001606,DEMO_PARTNER_PORTAL,SUP-0006,PO-001606-10,COMPLETE,2023-12-20T00:00:00+00:00,,1
log-01-9bc1ec74b640,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-07f9fd15eaaa,SUB-001607,DEMO_PARTNER_PORTAL,SUP-0007,PO-001607-10,PENDING,,,1
log-01-7e2b26ec62dc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e204a15f9b8d,SUB-001608,DEMO_PARTNER_PORTAL,SUP-0008,PO-001608-10,COMPLETE,2024-01-23T00:00:00+00:00,,1
log-01-46922aa56879,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dddf0cddf05,SUB-001609,DEMO_PARTNER_PORTAL,SUP-0009,PO-001609-10,COMPLETE,2024-02-09T00:00:00+00:00,,1
log-01-dffbc3771e45,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3e5a348abd5,SUB-001610,DEMO_PARTNER_PORTAL,SUP-0010,PO-001610-10,COMPLETE,2024-02-26T00:00:00+00:00,,1
log-01-c4d9319ce8b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f46813e64e4,SUB-001611,DEMO_PARTNER_PORTAL,SUP-0011,PO-001611-10,PENDING,,,1
log-01-7816179ab743,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20f79802e3d6,SUB-001612,DEMO_PARTNER_PORTAL,SUP-0012,PO-001612-10,COMPLETE,2024-04-01T00:00:00+00:00,,1
log-01-108d1e5636e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c182f78d4771,SUB-001613,DEMO_PARTNER_PORTAL,SUP-0013,PO-001613-10,COMPLETE,2024-04-18T00:00:00+00:00,,1
log-01-555071476afe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4319a55df7b3,SUB-001614,DEMO_PARTNER_PORTAL,SUP-0014,PO-001614-10,COMPLETE,2024-05-05T00:00:00+00:00,,1
log-01-7ba0464ec5e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7e132347b7a,SUB-001615,DEMO_PARTNER_PORTAL,SUP-0015,PO-001615-10,COMPLETE,2024-05-22T00:00:00+00:00,,1
log-01-00fb9004eb5d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc62ad1fe3ec,SUB-001616,DEMO_PARTNER_PORTAL,SUP-0016,PO-001616-10,COMPLETE,2024-06-08T00:00:00+00:00,,1
log-01-eebe7ca03206,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89cbca83c0b6,SUB-001617,DEMO_PARTNER_PORTAL,SUP-0017,PO-001617-10,PENDING,,,1
log-01-d4d9fabf78a5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15572dc04e4c,SUB-001618,DEMO_PARTNER_PORTAL,SUP-0018,PO-001618-10,COMPLETE,2024-07-13T00:00:00+00:00,,1
log-01-3c87f3240bb1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-017617b7e88c,SUB-001619,DEMO_PARTNER_PORTAL,SUP-0019,PO-001619-10,COMPLETE,2024-07-30T00:00:00+00:00,,1
log-01-9b1d8c3680ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ec5cb5ebb68,SUB-001620,DEMO_PARTNER_PORTAL,SUP-0020,PO-001620-10,COMPLETE,2024-08-16T00:00:00+00:00,,1
log-01-dbc48a166473,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17e9dc019393,SUB-001621,DEMO_PARTNER_PORTAL,SUP-0021,PO-001621-10,COMPLETE,2024-09-02T00:00:00+00:00,,1
log-01-c23703bf0f0f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d64f959c3188,SUB-001622,DEMO_PARTNER_PORTAL,SUP-0022,PO-001622-10,PENDING,,,1
log-01-40eec7a7ea75,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a509d661eb5,SUB-001623,DEMO_PARTNER_PORTAL,SUP-0023,PO-001623-10,COMPLETE,2024-10-06T00:00:00+00:00,,1
log-01-6431f6d55e56,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6bda4f636ac,SUB-001624,DEMO_PARTNER_PORTAL,SUP-0024,PO-001624-10,COMPLETE,2024-10-23T00:00:00+00:00,,1
log-01-9abd36599cc7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2174c8bdddec,SUB-001625,DEMO_PARTNER_PORTAL,SUP-0025,PO-001625-10,PENDING,,,1
log-01-f08d9f04cc12,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-713452954bcc,SUB-001626,DEMO_PARTNER_PORTAL,SUP-0026,PO-001626-10,PENDING,,,1
log-01-da52afcfa865,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5f7282842b9,SUB-001627,DEMO_PARTNER_PORTAL,SUP-0027,PO-001627-10,COMPLETE,2024-12-14T00:00:00+00:00,,1
log-01-4ed6c2d0e39f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fe131ee04f7a,SUB-001628,DEMO_PARTNER_PORTAL,SUP-0028,PO-001628-10,COMPLETE,2024-12-31T00:00:00+00:00,,1
log-01-4926ca82b739,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d47802da3c7,SUB-001629,DEMO_PARTNER_PORTAL,SUP-0029,PO-001629-10,COMPLETE,2025-01-17T00:00:00+00:00,,1
log-01-3646339aa2ec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d8a108c1272,SUB-001630,DEMO_PARTNER_PORTAL,SUP-0030,PO-001630-10,COMPLETE,2025-02-03T00:00:00+00:00,,1
log-01-2118cf413a07,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7423d2a5eea,SUB-001631,DEMO_PARTNER_PORTAL,SUP-0031,PO-001631-10,COMPLETE,2025-02-20T00:00:00+00:00,,1
log-01-9733d75c21e0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75733776f766,SUB-001632,DEMO_PARTNER_PORTAL,SUP-0032,PO-001632-10,COMPLETE,2025-03-10T00:00:00+00:00,,1
log-01-ac952540c0d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1fb2495ff7bd,SUB-001633,DEMO_PARTNER_PORTAL,SUP-0033,PO-001633-10,COMPLETE,2025-03-27T00:00:00+00:00,,1
log-01-51f80ca39915,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67f243bc1500,SUB-001634,DEMO_PARTNER_PORTAL,SUP-0034,PO-001634-10,COMPLETE,2025-04-13T00:00:00+00:00,,1
log-01-ea049afcdada,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-968f059dab2b,SUB-001635,DEMO_PARTNER_PORTAL,SUP-0035,PO-001635-10,COMPLETE,2025-04-30T00:00:00+00:00,,1
log-01-36eb1d9dfc4a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c9accc13bb5,SUB-001636,DEMO_PARTNER_PORTAL,SUP-0036,PO-001636-10,PENDING,,,1
log-01-eb722680b2bc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f142e5fb98d,SUB-001637,DEMO_PARTNER_PORTAL,SUP-0037,PO-001637-10,COMPLETE,2025-06-03T00:00:00+00:00,,1
log-01-7fbbda19017e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-afff34575f71,SUB-001638,DEMO_PARTNER_PORTAL,SUP-0038,PO-001638-10,COMPLETE,2025-06-20T00:00:00+00:00,,1
