회사명,종목코드,법인등록번호,KSIC,묶음노드,보고서,부문명,주요제품,부문설명,매출,수익행,상태
현대카드(주),,1101110377203,K6491,,,,,,,,단일부문
(주)에스에이엠티,031330,1101110707674,G4659,,사업보고서 (2025.12),,,,,,단일부문
삼성전자판매(주),,1801110210300,G4732,,,,,,,,사업보고서 없음
유코카캐리어스(주),,1101112606030,H5011,,,,,,,,사업보고서 없음
(주)오뚜기,007310,1341110002258,C108,,사업보고서 (2025.12),,,,,,부문없음
(주)삼성금거래소,,1101113045724,G4672,,,,,,,,사업보고서 없음
(주)넥센,005720,1846110000583,C221,,사업보고서 (2025.12),고무사업부문,,,3438646,매출액,부문
(주)넥센,005720,1846110000583,C221,,사업보고서 (2025.12),운송사업부문,,,131707,매출액,부문
유안타증권(주),003470,1101110042492,K66121,,사업보고서 (2025.12),증권업,,,444210,기타영업수익,부문
유안타증권(주),003470,1101110042492,K66121,,사업보고서 (2025.12),해외증권업 등,,,25,기타영업수익,부문
한세예스24홀딩스(주),016450,1201110019382,C1419,,사업보고서 (2025.12),의류제조,,의류 OEM / ODM,1940442,외부고객으로부터의 수익,부문
한세예스24홀딩스(주),016450,1201110019382,C1419,,사업보고서 (2025.12),자동차부품제조,,,464760,외부고객으로부터의 수익,부문
한세예스24홀딩스(주),016450,1201110019382,C1419,,사업보고서 (2025.12),의류판매,,"캐주얼 , 유아동 의류등의 판매",253958,외부고객으로부터의 수익,부문
한세예스24홀딩스(주),016450,1201110019382,C1419,,사업보고서 (2025.12),전자상거래,,온라인 도서등의 판매,626011,외부고객으로부터의 수익,부문
한세예스24홀딩스(주),016450,1201110019382,C1419,,사업보고서 (2025.12),출판인쇄,,교육관련 서적 출판,124660,외부고객으로부터의 수익,부문
(주)이지홀딩스,035810,1101110565163,C109,,사업보고서 (2025.12),사료,"1,832,339,583,515",장부금액 합계,2255364,매출액,부문
(주)이지홀딩스,035810,1101110565163,C109,,사업보고서 (2025.12),축산 및 육가공,,,988542,매출액,부문
(주)이지홀딩스,035810,1101110565163,C109,,사업보고서 (2025.12),가금,,,731125,매출액,부문
(주)풀무원,017810,1101110375439,C108,,사업보고서 (2025.12),지주,,경영관리 용역수익,994732,외부고객으로부터의 수익,부문
(주)풀무원,017810,1101110375439,C108,,사업보고서 (2025.12),식품제조유통,,,104945,외부고객으로부터의 수익,부문
(주)풀무원,017810,1101110375439,C108,,사업보고서 (2025.12),식품서비스유통,,푸드서비스,2713241,외부고객으로부터의 수익,부문
(주)풀무원,017810,1101110375439,C108,,사업보고서 (2025.12),건강케어제조유통,,"건강기능식품, 화장품, 생활가전, 건강음료 등",666949,외부고객으로부터의 수익,부문
(주)삼립,005610,1101110090516,C108,,사업보고서 (2025.12),BAKERY 사업부문,,"빵, 샌드위치, 케이크류, 베이커리 등",883393,세로형,부문
(주)삼립,005610,1101110090516,C108,,사업보고서 (2025.12),FOOD 사업부문,,"㈜SPC삼립, SAMLIP SINGAPORE PTE. LTD.,SAMLIP SEA PTE. LTD.",723064,세로형,부문
(주)삼립,005610,1101110090516,C108,,사업보고서 (2025.12),유통 사업부문,,식재료 및 관련 식자재 유통,1730693,세로형,부문
비씨카드(주),,1101110356695,K6491,,,,,,,,단일부문
대한유화(주),006650,1101110024698,C20111,,사업보고서 (2025.12),석유화학제품부문,기초유분 및 모노머,,2828726,외부매출액,부문
대한유화(주),006650,1101110024698,C20111,,사업보고서 (2025.12),산업용가스부문,"질소, 산소, 아르곤 등",(주)코리아에어텍,60530,외부매출액,부문
대한유화(주),006650,1101110024698,C20111,,사업보고서 (2025.12),유틸리티부문,"전기, 증기, 용수 등",(주)한주,514774,외부매출액,부문
대한유화(주),006650,1101110024698,C20111,,사업보고서 (2025.12),소금부문,"정제소금, 제제소금 등",,41791,외부매출액,부문
(주)에스씨케이컴퍼니,,1101111461667,I5622,,,,,,,,사업보고서 없음
넥센타이어(주),002350,1101110014219,C221,,사업보고서 (2025.12),타이어,,양산공장,3181797,외부고객매출,부문
넥센타이어(주),002350,1101110014219,C221,,사업보고서 (2025.12),운송 및 보관,,,7009,외부고객매출,부문
넥센타이어(주),002350,1101110014219,C221,,사업보고서 (2025.12),산업기계제작 외,,,805,외부고객매출,부문
(주)넥슨코리아,,1101113320241,J5821,,,,,,,,사업보고서 없음
롯데글로벌로지스(주),,1101110578231,H4940,,,Lastmile본부,,,1429071,외부고객으로부터의 수익,부문
롯데글로벌로지스(주),,1101110578231,H4940,,,TLS본부,,,1831890,외부고객으로부터의 수익,부문
롯데글로벌로지스(주),,1101110578231,H4940,,,GBS본부,,,312373,외부고객으로부터의 수익,부문
(주)그래디언트,035080,1101111468093,G479,,사업보고서 (2025.12),지주사업,,종속기업 및 관계기업 등출자회사의 지원 및 관리활동,5462,외부고객으로부터의 수익,부문
(주)그래디언트,035080,1101111468093,G479,,사업보고서 (2025.12),산업재 B2B 전자상거래업,,"㈜아이마켓코리아, ㈜큐브릿지, ㈜아이아이씨컴퍼니, iMarketXian Co.,Ltd.,iMarketVietnam Co.,Ltd., iMarketAmerica Inc., iMarketFocus Inc.,iMarketEurope Kft., IIC (HK) Ltd., ㈜아이로지스틱스",2151236,외부고객으로부터의 수익,부문
(주)그래디언트,035080,1101111468093,G479,,사업보고서 (2025.12),바이오헬스케어사업,,"㈜안연케어, ㈜테라펙스, ㈜그래디언트바이오컨버전스, ㈜엔비포스텍(*)",792727,외부고객으로부터의 수익,부문
(주)아이마켓코리아,122900,1101112125262,G46800,,사업보고서 (2025.12),산업용 소모자재전자상거래업,,,2153486,외부고객으로부터의 수익,부문
(주)아이마켓코리아,122900,1101112125262,G46800,,사업보고서 (2025.12),의약품 도매업,,,791456,외부고객으로부터의 수익,부문
삼성웰스토리(주),,1101115282077,I5613,,,,,,,,사업보고서 없음
아이비케이투자증권주식회사,,1101113905837,K6612,,,WM부문,,,67907,부문총영업수익,부문
아이비케이투자증권주식회사,,1101113905837,K6612,,,Wholesale부문,,,323990,부문총영업수익,부문
아이비케이투자증권주식회사,,1101113905837,K6612,,,IB부문,,,81017,부문총영업수익,부문
아이비케이투자증권주식회사,,1101113905837,K6612,,,SME Solution부문,,,37560,부문총영업수익,부문
아이비케이투자증권주식회사,,1101113905837,K6612,,,S&T부문,,,2506738,부문총영업수익,부문
(주)호텔롯데,,1101110145410,I5510,,,호텔사업부,"음식, 숙박, 연회 등",호텔 서비스,1508255,외부고객으로부터의 수익,부문
(주)호텔롯데,,1101110145410,I5510,,,면세사업부,"토산품, 수입품 등 상품",면세상품,2816027,외부고객으로부터의 수익,부문
(주)호텔롯데,,1101110145410,I5510,,,월드사업부,"놀이기구, 여흥 등",유원지 서비스,401929,외부고객으로부터의 수익,부문
고려해운(주),,1101110406531,H5011,,,,,,,,사업보고서 없음
흥국생명보험(주),,1101110018443,K6511,,,금융,,,1878036,투자영업수익,부문
흥국생명보험(주),,1101110018443,K6511,,,비금융,,,71731,투자영업수익,부문
(주)서진오토모티브,122690,1101114264828,C303,,사업보고서 (2025.12),,,,,,부문없음
씨에스윈드(주),112610,1101113509887,C2511,,사업보고서 (2025.12),타워 부문,,,2021573,외부고객으로부터 수익,부문
씨에스윈드(주),112610,1101113509887,C2511,,사업보고서 (2025.12),해상풍력하부구조물부문,,,781106,외부고객으로부터 수익,부문
씨에스윈드(주),112610,1101113509887,C2511,,사업보고서 (2025.12),베어링 부문,,,126148,외부고객으로부터 수익,부문
쿠팡이츠서비스(유),,1101140275518,H4940,,,,,,,,사업보고서 없음
계룡건설산업(주),013580,1601110003121,F412,,사업보고서 (2025.12),건축계약 공사부문,,"공공건축물 및 민간상업용건물, 아파트 외",,없음(부문명만),부문
계룡건설산업(주),013580,1601110003121,F412,,사업보고서 (2025.12),토목계약 공사부문,,"도로,교량,터널,지하철,상하수도,택지 및 농지조성",,없음(부문명만),부문
계룡건설산업(주),013580,1601110003121,F412,,사업보고서 (2025.12),분양부문,,"계룡건설산업, 케이알산업, 계룡산업업성개발피에프브이(주), 시흥거모피에프브이(주), 시흥거모에스3피에프브이(주)",,없음(부문명만),부문
계룡건설산업(주),013580,1601110003121,F412,,사업보고서 (2025.12),유통 및 휴게소부문,,,,없음(부문명만),부문
계룡건설산업(주),013580,1601110003121,F412,,사업보고서 (2025.12),해외부문,,"계룡건설산업, PKR Corporation",,없음(부문명만),부문
롯데카드주식회사,,1101110641434,K64913,,,여신전문업,,,2872428,세로형,부문
한화임팩트(주),,1614110001243,M7160,,,,,,,,사업보고서 없음
(주)동원홈푸드,,1615110022122,C1083,,,,,,,,사업보고서 없음
(주)현대케피코,,1101110543169,C3031,,,,,,,,단일부문
에코플라스틱(주),038110,1712110001253,C30320,,사업보고서 (2025.12),,,,,,부문없음
도이치모터스(주),067990,1942110042721,G451,,사업보고서 (2025.12),BMW부문,,,1270905,매출액,부문
도이치모터스(주),067990,1942110042721,G451,,사업보고서 (2025.12),MINI부문,,,109160,매출액,부문
도이치모터스(주),067990,1942110042721,G451,,사업보고서 (2025.12),AS부문,,,227965,매출액,부문
도이치모터스(주),067990,1942110042721,G451,,사업보고서 (2025.12),BPS부문,,,95672,매출액,부문
풀무원식품 (주),103160,1545110039324,G46,,사업보고서 (2025.12),식품제조유통,,,2525662,외부고객으로부터의 수익,부문
풀무원식품 (주),103160,1545110039324,G46,,사업보고서 (2025.12),식품서비스유통,,,67968,외부고객으로부터의 수익,부문
풀무원식품 (주),103160,1545110039324,G46,,사업보고서 (2025.12),건강케어제조유통,,,1858714,외부고객으로부터의 수익,부문
엔에이치엔(주),181710,1311110350139,J5821,,사업보고서 (2025.12),,,,,,부문없음
현대엘리베이터(주),017800,1344110001519,C29162,,사업보고서 (2025.12),,,,,,부문없음
신영증권(주),001720,1101110006612,K66121,,사업보고서 (2026.03),위탁매매,,"금융투자상품에 대한 투자중개 및 투자매매, 그에 부수하는 겸영 및 부수업무를 영위하고 있습니다.",1549741,영업수익,부문
신영증권(주),001720,1101110006612,K66121,,사업보고서 (2026.03),자기매매,,"금융투자상품에 대한 고유자산 운용, 그에 부수하는 겸영 및 부수 업무를 영위하고 있습니다.",73205,영업수익,부문
신영증권(주),001720,1101110006612,K66121,,사업보고서 (2026.03),신영부동산신탁,,부동산 신탁 업무를 영위하고 있습니다.,3171366,영업수익,부문
세메스(주),,1615110011795,C2927,,,,,,,,단일부문
한화생명금융서비스(주),,1101117837226,K6620,,,,,,,,사업보고서 없음
케이카 주식회사,381970,1101116583490,G45120,,사업보고서 (2025.12),중고차 부문,"자동차 매매 및 관리사업, 자동차경매장 운영사업",,2371498,매출액,부문
케이카 주식회사,381970,1101116583490,G45120,,사업보고서 (2025.12),렌터카 부문,렌터카 사업,,67341,매출액,부문
주식회사 아이엠증권,,1801110093095,K66121,,,예치금,,,,없음(부문명만),부문
주식회사 아이엠증권,,1801110093095,K66121,,,대출채권,,신용공여금,,없음(부문명만),부문
주식회사 아이엠증권,,1801110093095,K66121,,,매입약정 등,,,,없음(부문명만),부문
코스맥스(주),192820,1348110294273,C20423,,사업보고서 (2025.12),,,,,,부문없음
에스케이쉴더스(주),,1101112007858,N7532,,,,,,,,단일부문
삼양식품(주),003230,1101110034308,C108,,사업보고서 (2025.12),,,,,,부문없음
포스코플로우(주),,2046110017575,H5299,,,,,,,,사업보고서 없음
(주)신세계디에프,,1101115698315,G4713,,,,,,,,부문없음
해성산업(주),034810,1101110028145,K649,,사업보고서 (2025.12),임대시설관리부문,,,26115,순매출액,부문
해성산업(주),034810,1101110028145,K649,,사업보고서 (2025.12),제지부문,,"인쇄용지 및 복사용지, 백판지 등 산업용 포장지",1159675,순매출액,부문
해성산업(주),034810,1101110028145,K649,,사업보고서 (2025.12),산업용품부문,,"전동공구, 엔진, 산업용구 등",98745,순매출액,부문
해성산업(주),034810,1101110028145,K649,,사업보고서 (2025.12),전장품부문,,"Seat 모터, Brake 모터 등",322146,순매출액,부문
해성산업(주),034810,1101110028145,K649,,사업보고서 (2025.12),반도체부품제조부문,,"리드프레임, Package Substrate 등",653397,순매출액,부문
(주)아워홈,,1101111862592,I5613,,,,,,,,사업보고서 없음
매일홀딩스(주),005990,1101110099609,C104,,사업보고서 (2025.12),유가공,,,1097781,매출액,부문
매일홀딩스(주),005990,1101110099609,C104,,사업보고서 (2025.12),외식,,,213595,매출액,부문
(주)유한양행,000100,1101110014409,C212,,사업보고서 (2025.12),,,,,,단일부문
장금상선(주),,1101111680663,H5011,,,,,,,,사업보고서 없음
씨피엘비(주),,1101117539723,G4680,,,,,,,,사업보고서 없음
(주)엘앤에프,066970,1760110022654,C28202,,사업보고서 (2025.12),,,,,,부문없음
세방전지(주),004490,1101110202765,C28202,,사업보고서 (2025.12),납축전지부문,,"- 차량용, 산업용, 이륜용 납축전지 생산 및 판매 - 판매처 : 주요OE사, 배터리 도.소매상, 대리점 등",1812028,외부고객으로부터의 수익,부문
세방전지(주),004490,1101110202765,C28202,,사업보고서 (2025.12),EV전지부문,,"- 차량용,가정용의 리튬전지 모듈 조립 - 차량용 전력보조배터리팩 생산 및 판매 - 판매처 : 주요OE사, ESS배터리 완성업체",330040,외부고객으로부터의 수익,부문
에스케이실트론(주),,1753110001348,C2612,,사업보고서 (2025.12),,,,,,단일부문
(주)대웅,003090,1311110000271,C212,,사업보고서 (2025.12),의약품제조및판매,,원료 및 완성의약품제조 및 판매,2276441,세로형,부문
(주)대웅,003090,1311110000271,C212,,사업보고서 (2025.12),부동산임대,부동산임대 및 연수원 운영,부동산임대 및연수원 운영,16097,세로형,부문
(주)대웅,003090,1311110000271,C212,,사업보고서 (2025.12),용역제공,"생활습관병 예방연구 용역, 경영관리, 공무 및 시설관리, 관련 서비스 제공","생활습관병예방연구 용역경영관리, 공무 및시설관리 관련서비스 제공,",129802,세로형,부문
삼성전자서비스(주),,1301110049139,S9531,,,,,,,,사업보고서 없음
(주)이마트24,,1101113419515,G4712,,,,,,,,단일부문
일진전기(주),103590,1348110159279,C2830,,사업보고서 (2025.12),전선,,,1559933,매출액,부문
일진전기(주),103590,1348110159279,C2830,,사업보고서 (2025.12),전력시스템,,,675581,매출액,부문
세아상역(주),,1101115879345,C1419,,,,,,,,사업보고서 없음
금호건설(주),002990,1101110134877,F41112,,사업보고서 (2025.12),,,,,,부문없음
(주)세아베스틸,,1101118256467,C2411,,사업보고서 (2025.12),,,,,,주석 못찾음
(주)에이치제이중공업,097230,1801110602507,F41221,,사업보고서 (2025.12),조선,신조선,"컨테이너선, 유조선 등",939999,매출액,부문
(주)에이치제이중공업,097230,1801110602507,F41221,,사업보고서 (2025.12),건설,건축공사,"도로, 철도, 항만시설 등",1041825,매출액,부문
(주)세아엠앤에스,,1244110076473,C2421,,,,,,,,사업보고서 없음
(주)녹십자,006280,1101110109854,C212,,사업보고서 (2025.12),의약품 등 제조 및 판매,의약품과 의약외품 등의 제조 및 판매업,혈액제제류,1982541,매출액,부문
(주)녹십자,006280,1101110109854,C212,,사업보고서 (2025.12),검체 등 진단 및 분석,혈액 진단 및 유전자 분석,혈액 진단 및 유전자 분석,181902,매출액,부문
(주)화신,010690,1701110014936,C30391,,사업보고서 (2025.12),,,,,,부문없음
한세실업(주),105630,1201110484303,C14199,,사업보고서 (2025.12),의류제조,,,1843526,매출액,부문
한세실업(주),105630,1201110484303,C14199,,사업보고서 (2025.12),원단제조,,,259060,매출액,부문
주식회사 에프앤에프,383220,1101117875440,C14111,,사업보고서 (2025.12),,,,,,단일부문
한일홀딩스(주),003300,1101110040165,C23311,,사업보고서 (2025.12),시멘트부문,"포장시멘트, 벌크시멘트, 슬래그시멘트 등",,689270,외부고객으로의 매출,부문
한일홀딩스(주),003300,1101110040165,C23311,,사업보고서 (2025.12),레미콘부문,레미콘 등,,368959,외부고객으로의 매출,부문
한일홀딩스(주),003300,1101110040165,C23311,,사업보고서 (2025.12),레미탈부문,"일반드라이몰탈, 특수드라이몰탈 등",,295700,외부고객으로의 매출,부문
우리금융캐피탈(주),033660,1601110038524,K64911,,사업보고서 (2025.12),,,,,,부문없음
에스제이지세종(주),033530,1812110000758,C303,,사업보고서 (2024.12),,,,,,단일부문
아세아(주),002030,1101110030710,M715,,사업보고서 (2025.12),시멘트사업,,,1030508,총 영업수익,부문
아세아(주),002030,1101110030710,M715,,사업보고서 (2025.12),제지사업,,,1134533,총 영업수익,부문
(주)LF,093050,1101113555187,C14111,,사업보고서 (2025.12),,,,,,부문없음
장금마리타임(주),,1101113997826,H5011,,,,,,,,사업보고서 없음
(주)하이프라자,,1311110028801,G4732,,,,,,,,사업보고서 없음
네이버파이낸셜(주),,1311110571446,K6619,,,,,,,,사업보고서 없음
디비생명보험(주),,1101110623606,K6511,,사업보고서 (2025.12),공공행정,,,,없음(부문명만),부문
디비생명보험(주),,1101110623606,K6511,,사업보고서 (2025.12),금융 및보험업,,,,없음(부문명만),부문
디비생명보험(주),,1101110623606,K6511,,사업보고서 (2025.12),건설업,,,,없음(부문명만),부문
디비생명보험(주),,1101110623606,K6511,,사업보고서 (2025.12),부동산업 및 임대업,,,,없음(부문명만),부문
디비생명보험(주),,1101110623606,K6511,,사업보고서 (2025.12),"전기,가스,증기 및 수도사업 등",,,,없음(부문명만),부문
매일유업 주식회사,267980,1101116390770,C104,,사업보고서 (2025.12),,,,,,부문없음
서울도시가스(주),017390,1101110360399,D35200,,사업보고서 (2025.12),부동산임대,,,10866,매출액,부문
서울도시가스(주),017390,1101110360399,D35200,,사업보고서 (2025.12),작물재배,,,241,매출액,부문
(주)이랜드월드,,1101110365797,G4742,,,패션,의류 및 패션잡화의 제조 및 판매,상품 및 제품,3556686,수익,부문
(주)이랜드월드,,1101110365797,G4742,,,유통,백화점 및 할인점 사업,상품 및 제품,1828660,수익,부문
(주)이랜드월드,,1101110365797,G4742,,,미래,"유원지 및 테마파크, 종합휴양업, 건설업",상품 및 제품,1026934,수익,부문
고려제강(주),002240,1801110001220,C2411,,사업보고서 (2025.12),로프부문,와이어로프(Wire Rope)류 제품,와이어로프(Wire Rope)류 제품,407620,외부고객으로부터의 수익,부문
고려제강(주),002240,1801110001220,C2411,,사업보고서 (2025.12),선재부문,경강선 및 비드와이어 등,경강선 및 비드와이어 등,1289386,외부고객으로부터의 수익,부문
(주)디엔솔루션즈,,1942110254136,C2922,,,,,,,,사업보고서 없음
코오롱모터스(주),,1101118731550,G4511,,,,,,,,사업보고서 없음
(주)비에이치,090460,1350110087483,C2622,,사업보고서 (2025.12),,,,,,부문없음
화승인더스트리(주),006060,1801110004323,G46800,,사업보고서 (2025.12),ODM,"스포츠화, 모자 및 관련자재의 제조 및 판매","한국에서 원료를 조달하였으나, 최근 현지구매비중이 증가하는 추세임",1626068,외부고객으로의 매출,부문
화승인더스트리(주),006060,1801110004323,G46800,,사업보고서 (2025.12),화학,화학과 필름의 제조 및 판매,"원재료의 경우 국내 유화사를 통해 직접 구매하고 있으며, 일부의 경우 직수입을 통해 구매하고 있음",189373,외부고객으로의 매출,부문
(주)농협사료,,1101112600313,C1090,,,,,,,,사업보고서 없음
(주)경동도시가스,267290,2301110274751,D35200,,사업보고서 (2025.12),,,,,,부문없음
동부건설(주),005960,1101110005002,F412,,사업보고서 (2025.12),건설부문,,,1630953,세로형,부문
(주)한샘,009240,1341110003595,G46431,,사업보고서 (2025.12),,,,,,부문없음
(주)엠에스오토텍,123040,1712110005114,C303,,사업보고서 (2025.12),자동차차체부품,,,2160215,매출액,부문
(주)엠에스오토텍,123040,1712110005114,C303,,사업보고서 (2025.12),금형및설비,,,90807,매출액,부문
디와이덕양(주),024900,1812110000922,C303,,사업보고서 (2025.12),,,,,,단일부문
토스뱅크(주),,1101117373098,K6412,,,,,,,,사업보고서 없음
다올투자증권(주),030210,1101110878706,K661,,사업보고서 (2025.12),저축은행업,,,418572,세로형,부문
(주)서원,021050,1350110029881,C243,,사업보고서 (2025.12),비철금속,,"동합금(빌레트, 인고트)",1710255,외부고객 수익,부문
(주)서원,021050,1350110029881,C243,,사업보고서 (2025.12),분양,,,3356,외부고객 수익,부문
주식회사 솔루엠,248070,1358110272682,C2629,,사업보고서 (2025.12),전자부품사업부문,,현금창출단위 합계,1125152,매출액,부문
주식회사 솔루엠,248070,1358110272682,C2629,,사업보고서 (2025.12),ICT사업부문,,,575094,매출액,부문
한국무브넥스(주),010100,1812110000443,C303,,사업보고서 (2025.12),자동차부품,,울산광역시 동구 미포1길 2 (동부동),1777688,매출액,부문
한국무브넥스(주),010100,1812110000443,C303,,사업보고서 (2025.12),프랜지 및 기타,,,33769,매출액,부문
(주)종근당,185750,1101115260669,C212,,사업보고서 (2025.12),,,,,,단일부문
삼보모터스(주),053700,1101110545529,C303,,사업보고서 (2025.12),,,,,,단일부문
삼성바이오에피스(주),,1201110601501,M7011,,,,,,,,사업보고서 없음
광동제약(주),009290,1101110152134,C21220,,사업보고서 (2025.12),,,,,,부문없음
(주)이수화학                             ,005950,1101110008600,C20111,,사업보고서 (2025.12),석유화학사업부문,,"LAB, NP, LAS 등 석유화학제품 제조 / 판매스마트팜 사업",1391710,매출액,부문
(주)이수화학                             ,005950,1101110008600,C20111,,사업보고서 (2025.12),건설사업부문,,"아파트, 공공건축물, 오피스텔, 공동주택,상가, 도로, 부지조성, 교량, 경전철, 플랜트설비등 건설",211095,매출액,부문
(주)이수화학                             ,005950,1101110008600,C20111,,사업보고서 (2025.12),의약사업부문,,바이오의약품 사업,56672,매출액,부문
금호미쓰이화학(주),,1101110612980,C2011,,,,,,,,사업보고서 없음
삼성전자로지텍(주),,1301110046797,H5299,,,,,,,,사업보고서 없음
금호피앤비화학(주),,2062110018313,C2011,,,,,,,,사업보고서 없음
(주)화승코퍼레이션,013520,1845110001252,C303,,사업보고서 (2025.12),자동차부품,,,1174261,외부매출액,부문
(주)화승코퍼레이션,013520,1845110001252,C303,,사업보고서 (2025.12),소재,,,219197,외부매출액,부문
(주)화승코퍼레이션,013520,1845110001252,C303,,사업보고서 (2025.12),종합무역,,,172229,외부매출액,부문
(주)에스에프에이,056190,1942110032714,C292,,사업보고서 (2025.12),물류시스템,"OLED/LCD/2차전지 제조장비, 물류시스템",,661049,매출액,부문
(주)에스에프에이,056190,1942110032714,C292,,사업보고서 (2025.12),공정장비,OLED/LCD/2차전지 제조장비,,603028,매출액,부문
(주)에스에프에이,056190,1942110032714,C292,,사업보고서 (2025.12),반도체,"반도체 조립 및 테스트, 메모리카드,기타 디지털 응용제품",,366873,매출액,부문
엔브이에이치코리아(주),067570,1812110003421,C30320,,사업보고서 (2025.12),건설 사업,,,42895,외부고객으로부터의 수익,부문
엘티메탈(주),,1201110003567,C2629,,,,,,,,사업보고서 없음
명신산업(주),009900,1712110000958,C303,,사업보고서 (2025.12),자동차차체부품,,(주)심원테크,1507331,매출액,부문
명신산업(주),009900,1712110000958,C303,,사업보고서 (2025.12),금형제품 등,,,66487,매출액,부문
농협생명보험(주),,1101114809377,K6511,,,,,,,,단일부문
코카콜라음료(주),,1101111342130,C1120,,,,,,,,사업보고서 없음
한전KPS(주),051600,1101110371148,F42311,,사업보고서 (2025.12),,,,,,단일부문
(주)대웅제약,069620,1348110075342,C212,,사업보고서 (2025.12),의약품제조및판매,재화 및 용역제공 유형별 분류,재화 및 용역제공 유형별 분류,1600769,세로형,부문
(주)대웅제약,069620,1348110075342,C212,,사업보고서 (2025.12),용역제공,〃,생활습관병 예방연구 용역,40464,세로형,부문
대성산업(주),128820,1101114382612,G477,,사업보고서 (2025.12),석유가스부문,,부판점 및 개인고객,795860,손익계산서 매출액,부문
대성산업(주),128820,1101114382612,G477,,사업보고서 (2025.12),유통부문,,개인고객 등,5498,손익계산서 매출액,부문
대성산업(주),128820,1101114382612,G477,,사업보고서 (2025.12),기계사업부문,,,78267,손익계산서 매출액,부문
대성산업(주),128820,1101114382612,G477,,사업보고서 (2025.12),에너지사업부문,,,179399,손익계산서 매출액,부문
대성산업(주),128820,1101114382612,G477,,사업보고서 (2025.12),전력발전부문,,일반기업 및 개인고객,450767,손익계산서 매출액,부문
주식회사 화승엔터프라이즈,241590,1101115891943,C15219,,사업보고서 (2025.12),ODM,"스포츠화, 모자 및 관련 자재의 제조 및 판매",,1602594,외부고객으로부터의 매출,부문
에스케이렌터카(주),068400,1101110577233,N76110,,사업보고서 (2025.12),,,,,,주석 못찾음
네이버클라우드(주),,1311110230662,J6312,,,,,,,,사업보고서 없음
한미약품(주),128940,1348110197550,C21212,,사업보고서 (2025.12),,,,,,단일부문
하나마이크론(주),067310,1648110021208,C2611,,사업보고서 (2025.12),반도체 제조,반도체 패키징 & 테스트 등,반도체 패키징 & 테스트,2333513,매출액,부문
하나마이크론(주),067310,1648110021208,C2611,,사업보고서 (2025.12),반도체 재료,반도체식각장비의 Silicon parts 등,반도체식각장비의 Silicon parts 등,272871,매출액,부문
하나마이크론(주),067310,1648110021208,C2611,,사업보고서 (2025.12),신기술사업금융,신기술사업 투자,하나에스앤비인베스트먼트(주),643,매출액,부문
(주)에이피알,278470,1101115535012,C20423,,사업보고서 (2025.12),화장품부문,,,1949970,매출액,부문
(주)에이피알,278470,1101115535012,C20423,,사업보고서 (2025.12),의류패션부문,,,25089,매출액,부문
(주)에코프로이엠,,1717110152957,C2820,,,,,,,,사업보고서 없음
파주에너지서비스(주),,1101114629501,D3511,,,,,,,,부문없음
두나무(주),,1101114834853,J6399,,,,,,,,단일부문
디엘케미칼(주),,1101117736858,C2011,,사업보고서 (2024.12),유화사업부문,,,2112156,I. 매출액,부문
디엘케미칼(주),,1101117736858,C2011,,사업보고서 (2024.12),소재사업부문,,,3026928,I. 매출액,부문
(주)에스비아이저축은행,,1101110121981,K6413,,,,,,,,사업보고서 없음
(주)엔씨,036570,1101111387748,J582,,사업보고서 (2025.12),,,,,,단일부문
(주)경동나비엔,009450,1347110001159,C28520,,사업보고서 (2025.12),,,,,,부문없음
(주)빙그레,005180,1152110000287,C104,,사업보고서 (2025.12),,,,,,부문없음
쌍용씨앤이주식회사,003410,1101110037823,C23311,,사업보고서 (2025.12),시멘트부문,,"레미콘사, 건설사를 주요 고객으로 하며 시멘트, 슬래그 시멘트를 판매",1246351,세로형,부문
쌍용씨앤이주식회사,003410,1101110037823,C23311,,사업보고서 (2025.12),환경부문,,"유연탄 등 연료와 원료를 대체할 수 있는 순환자원을 개발, 확보하여 시멘트 생산에 활용",127942,세로형,부문
(주)오케이저축은행,,1101115062289,K6413,,,,,,,,사업보고서 없음
(주)대동,000490,1911110000104,C29210,,사업보고서 (2025.12),농기계부문,,,1269552,순매출액,부문
(주)대동,000490,1911110000104,C29210,,사업보고서 (2025.12),주물제품부문,,,192743,순매출액,부문
신성통상(주),005390,1101110003345,G467,,사업보고서 (2025.06),,,,,,부문없음
(주)강원랜드,035250,1449110001666,R91249,,사업보고서 (2025.12),,,,,,주석 못찾음
에스엠상선(주),,2001110026017,H5011,,,,,,,,사업보고서 없음
(주)대창,012800,1301110007137,C24221,,사업보고서 (2025.12),비철금속,,,1466881,외부고객 수익,부문
(주)대창,012800,1301110007137,C24221,,사업보고서 (2025.12),분양,,,3356,외부고객 수익,부문
주식회사 무신사,,1101114898916,G4791,,,,,,,,부문없음
(주)팜스토리,027710,1543110001715,C109,,사업보고서 (2025.12),사료 사업부문,"768,507,508,046","사료사업, 사료첨가제사업 등",824324,매출액,부문
(주)팜스토리,027710,1543110001715,C109,,사업보고서 (2025.12),육가공 사업부문,-,"종축사업, 도축 및 유통사업 등",696531,매출액,부문
(주)팜스토리,027710,1543110001715,C109,,사업보고서 (2025.12),가금 사업부문,,"도계 및 가공사업, 도압 및 가공사업 등",106758,매출액,부문
(주)대림,,1101111081093,G4673,,,제조,,"석유화학화합물질 및 제품,Pine 케미칼 제품,석유화학제품트레이딩",6417880,I. 매출액,부문
